Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”,Name: “Table 1 of 1 on page 43 of 82”
Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10905,MINERAL VOL. FIRE DEPT.,MINERAL VOL. FIRE DEPT.,,,,,,,,,,,
Count,26,29,39,21,22,24,18,8,27,26,40,44,324
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,20,10,11,5,9,5,7,9,13,14,17,131
10906,Trevilians Volunteer Fire Dep.,Trevilians Volunteer Fire Dep.,Trevilians Volunteer Fire Dep.,,,,,,,,,,
Count,8,6,0,0,0,0,0,0,0,0,0,0,14
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,8,0,0,0,0,0,0,0,0,0,0,13
10907,ZION CROSSROADS VOL. F. D.,ZION CROSSROADS VOL. F. D.,ZION CROSSROADS VOL. F. D.,,,,,,,,,,
Count,4,2,5,5,0,0,0,0,0,0,0,0,16
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,9,10,17,0,0,0,0,0,0,0,0,44
11101,KENBRIDGE VOL. FIRE DEPT.,KENBRIDGE VOL. FIRE DEPT.,KENBRIDGE VOL. FIRE DEPT.,,,,,,,,,,
Count,13,5,6,7,5,4,15,9,8,8,9,13,102
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,1,1,0,1,0,0,1,5
11103,VICTORIA FIRE & RESCUE INC.,VICTORIA FIRE & RESCUE INC.,VICTORIA FIRE & RESCUE INC.,,,,,,,,,,
Count,57,58,80,65,57,66,60,0,0,0,0,65,508
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,6,8,8,9,9,9,0,0,0,0,7,61
11301,MADISON FIRE DEPARTMENT,MADISON FIRE DEPARTMENT,MADISON FIRE DEPARTMENT,,,,,,,,,,
Count,44,41,33,25,26,30,30,18,28,31,29,40,375
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 43 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:31 AM
