Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”,Name: “Table 1 of 1 on page 19 of 82”
Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
04503,SIMMONSVILLE VOL. FIRE DEPT.,SIMMONSVILLE VOL. FIRE DEPT.,SIMMONSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,5,3,4,2,0,6,3,4,4,6,4,3,44
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,0,0,0,0,1,0,0,0,1,0,5
04504,NEW CASTLE VOL. FIRE DEPT.,NEW CASTLE VOL. FIRE DEPT.,NEW CASTLE VOL. FIRE DEPT.,,,,,,,,,,
Count,12,13,10,12,9,8,6,8,10,10,0,0,98
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
04702,CULPEPER COUNTY VOL FIRE,CULPEPER COUNTY VOL FIRE,CULPEPER COUNTY VOL FIRE,,,,,,,,,,
Count,73,61,51,60,59,53,76,57,50,45,57,35,677
Exposures,0,0,0,0,0,0,1,0,0,0,0,0,1
Aid Given,5,13,9,8,7,7,3,7,7,2,9,6,83
04703,RICHARDSVILLE VOL. FIRE DEPT.,RICHARDSVILLE VOL. FIRE DEPT.,RICHARDSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,5,4,4,3,4,7,8,4,0,5,1,1,46
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,3,0,2,1,0,2,0,2,2,14
04704,SALEM VOL. FIRE DEPT.,SALEM VOL. FIRE DEPT.,,,,,,,,,,,
Count,21,23,6,10,4,6,2,13,9,12,9,5,120
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,0,3,9,11,9,1,5,6,0,10,7,66
04705,RAPIDAN VOL. FIRE DEPT.,RAPIDAN VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,8,2,1,2,0,0,0,0,0,0,0,13
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,0,0,0,1,0,0,0,0,0,1,5
Page 19 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:26 AM
