Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”,Name: “Table 1 of 1 on page 2 of 82”
Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
00101,NEW CHURCH VOL. FIRE DEPT.,NEW CHURCH VOL. FIRE DEPT.,NEW CHURCH VOL. FIRE DEPT.,,,,,,,,,,
Count,10,7,4,6,8,16,12,16,6,9,8,9,111
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,1,3,4,5,2,8,3,4,3,4,9,55
00102,GREENBACKVILLE VOL. FIRE,GREENBACKVILLE VOL. FIRE,GREENBACKVILLE VOL. FIRE,,,,,,,,,,
Count,9,15,9,2,2,3,4,5,4,0,1,2,56
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,5,2,4,3,2,4,0,1,2,2,6,37
00103,CHINCOTEAGUE VOL. FIRE DEPT.,CHINCOTEAGUE VOL. FIRE DEPT.,CHINCOTEAGUE VOL. FIRE DEPT.,,,,,,,,,,
Count,47,32,56,66,65,60,90,91,63,58,53,42,723
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
Aid Given,10,7,7,3,7,4,11,8,4,3,5,1,70
00104,ATLANTIC VOL. FIRE DEPT.,ATLANTIC VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,5,12,14,12,13,22,11,11,14,15,12,149
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,12,12,12,17,14,32,21,23,23,15,24,218
00105,SAXIS VOL. FIRE DEPT.,SAXIS VOL. FIRE DEPT.,,,,,,,,,,,
Count,2,1,1,2,0,0,3,1,0,1,3,4,18
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,2,2,1,1,1,2,1,1,2,3,20
00106,BLOXOM VOL. FIRE DEPT.,BLOXOM VOL. FIRE DEPT.,,,,,,,,,,,
Count,14,6,11,13,12,4,9,8,6,8,8,5,104
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,8,9,2,4,3,2,5,7,5,2,5,60
Page 2 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:21 AM
