Name: “Table 1 of 1 on page 45 of 82”,Name: “Table 1 of 1 on page 45 of 82”,Name: “Table 1 of 1 on page 45 of 82”,Name: “Table 1 of 1 on page 45 of 82”,Name: “Table 1 of 1 on page 45 of 82”,Name: “Table 1 of 1 on page 45 of 82”,Name: “Table 1 of 1 on page 45 of 82”,Name: “Table 1 of 1 on page 45 of 82”,Name: “Table 1 of 1 on page 45 of 82”,Name: “Table 1 of 1 on page 45 of 82”,Name: “Table 1 of 1 on page 45 of 82”,Name: “Table 1 of 1 on page 45 of 82”,Name: “Table 1 of 1 on page 45 of 82”,Name: “Table 1 of 1 on page 45 of 82”
Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
11707,SOUTH HILL VOL. FIRE DEPT.,SOUTH HILL VOL. FIRE DEPT.,SOUTH HILL VOL. FIRE DEPT.,,,,,,,,,,
Count,34,27,31,33,32,24,47,27,21,27,28,51,382
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,6,1,3,5,0,3,1,1,0,2,3,34
11708,LAKE GASTON VOL. FIRE DEPT.,LAKE GASTON VOL. FIRE DEPT.,LAKE GASTON VOL. FIRE DEPT.,,,,,,,,,,
Count,0,5,2,3,1,4,6,5,2,4,1,1,34
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,0,0,1,2,2,0,1,0,1,2,12
11901,HARTFIELD VOL. FIRE DEPT.,HARTFIELD VOL. FIRE DEPT.,HARTFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,2,7,5,0,1,3,7,7,3,6,5,5,51
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
11902,LOWER MIDDLESEX VOL. FIRE,LOWER MIDDLESEX VOL. FIRE,LOWER MIDDLESEX VOL. FIRE,,,,,,,,,,
Count,4,6,5,2,4,3,5,0,0,5,5,1,40
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,1,0,0,0,1,0,1,1,0,0,6
11903,MIDDLESEX VOL. FIRE DEPT.,MIDDLESEX VOL. FIRE DEPT.,MIDDLESEX VOL. FIRE DEPT.,,,,,,,,,,
Count,11,7,6,10,4,14,11,8,6,5,9,8,99
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,1,2,0,1,0,0,0,0,0,0,6
12102,Blacksburg Fire Department,Blacksburg Fire Department,,,,,,,,,,,
Count,83,88,80,94,79,69,66,92,106,96,81,76,"1,010"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,3,0,0,0,0,0,0,0,1,0,5
Page 45 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:32 AM
