Name: “Table 1 of 1 on page 62 of 82”,Name: “Table 1 of 1 on page 62 of 82”,Name: “Table 1 of 1 on page 62 of 82”,Name: “Table 1 of 1 on page 62 of 82”,Name: “Table 1 of 1 on page 62 of 82”,Name: “Table 1 of 1 on page 62 of 82”,Name: “Table 1 of 1 on page 62 of 82”,Name: “Table 1 of 1 on page 62 of 82”,Name: “Table 1 of 1 on page 62 of 82”,Name: “Table 1 of 1 on page 62 of 82”,Name: “Table 1 of 1 on page 62 of 82”,Name: “Table 1 of 1 on page 62 of 82”,Name: “Table 1 of 1 on page 62 of 82”,Name: “Table 1 of 1 on page 62 of 82”
Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
16517,Cloverhill Fire and Rescue,Cloverhill Fire and Rescue,,,,,,,,,,,
Count,43,48,37,48,37,39,40,38,51,35,30,54,500
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,4,2,3,5,2,9,4,2,9,2,5,56
16520,Grottoes Fire Company,Grottoes Fire Company,,,,,,,,,,,
Count,48,61,56,45,58,68,42,56,41,38,40,66,619
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,14,8,8,8,12,9,7,2,7,5,2,7,89
16544,Hose Company No. 4,Hose Company No. 4,,,,,,,,,,,
Count,97,84,92,96,81,106,97,103,84,91,111,131,"1,173"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,27,31,32,46,31,32,37,36,29,37,30,38,406
16703,HONAKER VOL. FIRE DEPT.,HONAKER VOL. FIRE DEPT.,,,,,,,,,,,
Count,1,0,0,0,0,0,10,0,8,10,16,13,58
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
16706,COPPER CREEK-MOCCASIN VFD,COPPER CREEK-MOCCASIN VFD,COPPER CREEK-MOCCASIN VFD,,,,,,,,,,
Count,5,4,7,7,9,7,4,6,9,5,7,8,78
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,2,0,0,0,0,0,0,0,0,3
16707,"Castlewood Fire & Rescue, Inc.","Castlewood Fire & Rescue, Inc.","Castlewood Fire & Rescue, Inc.",,,,,,,,,,
Count,3,1,1,0,2,1,1,0,0,0,0,0,9
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 62 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:37 AM
