Name: “Table 1 of 1 on page 21 of 82”,Name: “Table 1 of 1 on page 21 of 82”,Name: “Table 1 of 1 on page 21 of 82”,Name: “Table 1 of 1 on page 21 of 82”,Name: “Table 1 of 1 on page 21 of 82”,Name: “Table 1 of 1 on page 21 of 82”,Name: “Table 1 of 1 on page 21 of 82”,Name: “Table 1 of 1 on page 21 of 82”,Name: “Table 1 of 1 on page 21 of 82”,Name: “Table 1 of 1 on page 21 of 82”,Name: “Table 1 of 1 on page 21 of 82”,Name: “Table 1 of 1 on page 21 of 82”,Name: “Table 1 of 1 on page 21 of 82”,Name: “Table 1 of 1 on page 21 of 82”
Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
05103,Clinchco Vol. Fire Department,Clinchco Vol. Fire Department,Clinchco Vol. Fire Department,,,,,,,,,,
Count,4,1,5,0,7,1,0,0,6,9,0,17,50
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,1,0,0,0,0,0,2,4
05300,Dinwiddie County Fire & EMS,Dinwiddie County Fire & EMS,Dinwiddie County Fire & EMS,,,,,,,,,,
Count,1,4,5,5,1,2,6,0,2,1,3,1,31
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,6,4,4,4,6,1,3,5,4,5,11,56
05301,Dinwiddie Vol. Fire & Rescue,Dinwiddie Vol. Fire & Rescue,Dinwiddie Vol. Fire & Rescue,,,,,,,,,,
Count,39,21,25,9,25,11,27,16,21,12,67,40,313
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,2,0,2,0,0,1,5,4,12,2,29
05302,FORD VOL. FIRE DEPT.,FORD VOL. FIRE DEPT.,,,,,,,,,,,
Count,27,26,30,26,29,28,34,28,20,21,14,15,298
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,5,2,2,1,2,1,1,2,1,2,0,25
05303,McKenney Vol. Fire Dept.,McKenney Vol. Fire Dept.,,,,,,,,,,,
Count,1,2,6,10,7,9,8,2,1,2,2,7,57
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,3,0,0,0,2,0,0,1,4,10
05304,NAMOZINE VOL. FIRE & RES,NAMOZINE VOL. FIRE & RES,NAMOZINE VOL. FIRE & RES,,,,,,,,,,
Count,68,51,73,42,77,52,55,57,63,60,60,67,725
Exposures,0,0,0,0,0,2,0,0,0,0,0,0,2
Aid Given,5,10,5,7,3,11,5,2,3,5,9,5,70
Page 21 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:26 AM
