Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”,Name: “Table 1 of 1 on page 6 of 82”
Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
00902,MONELISON VOLUNTEER FIRE,MONELISON VOLUNTEER FIRE,MONELISON VOLUNTEER FIRE,,,,,,,,,,
Count,41,39,21,35,34,30,38,22,30,27,24,29,370
Exposures,0,0,0,0,0,2,0,1,0,0,0,0,3
Aid Given,13,3,6,3,6,2,4,1,2,4,4,5,53
01101,APPOMATTOX VOL. FIRE DEPT.,APPOMATTOX VOL. FIRE DEPT.,APPOMATTOX VOL. FIRE DEPT.,,,,,,,,,,
Count,32,30,34,20,13,21,21,23,24,21,18,32,289
Exposures,0,1,1,0,0,0,0,0,0,0,0,1,3
Aid Given,2,1,7,1,1,1,2,3,1,0,1,1,21
01300,ARLINGTON CO. FIRE DEPT.,ARLINGTON CO. FIRE DEPT.,ARLINGTON CO. FIRE DEPT.,,,,,,,,,,
Count,"2,020","1,691","1,792","1,745","1,976","2,036","2,009","1,947","1,859","2,009","1,757","1,940","22,781"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,234,181,185,150,144,158,209,163,143,204,182,181,"2,134"
01502,DEERFIELD VOL. FIRE DEPT.,DEERFIELD VOL. FIRE DEPT.,DEERFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,10,18,11,9,7,15,13,10,18,5,12,7,135
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
01503,MIDDLEBROOK VOL. FIRE DEPT.,MIDDLEBROOK VOL. FIRE DEPT.,MIDDLEBROOK VOL. FIRE DEPT.,,,,,,,,,,
Count,19,24,22,16,27,22,19,22,28,27,18,32,276
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,2,4,4,2,0,6,1,1,1,1,25
01504,CHURCHVILLE VOL. FIRE DEPT.,CHURCHVILLE VOL. FIRE DEPT.,CHURCHVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,50,49,37,51,53,52,55,53,54,45,42,48,589
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,8,6,2,0,0,1,4,3,2,3,1,32
Page 6 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:21 AM
