Name: “Table 1 of 1 on page 28 of 82”,Name: “Table 1 of 1 on page 28 of 82”,Name: “Table 1 of 1 on page 28 of 82”,Name: “Table 1 of 1 on page 28 of 82”,Name: “Table 1 of 1 on page 28 of 82”,Name: “Table 1 of 1 on page 28 of 82”,Name: “Table 1 of 1 on page 28 of 82”,Name: “Table 1 of 1 on page 28 of 82”,Name: “Table 1 of 1 on page 28 of 82”,Name: “Table 1 of 1 on page 28 of 82”,Name: “Table 1 of 1 on page 28 of 82”,Name: “Table 1 of 1 on page 28 of 82”,Name: “Table 1 of 1 on page 28 of 82”,Name: “Table 1 of 1 on page 28 of 82”
Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
06919,North Mountain,,,,,,,,,,,,
Count,31,36,17,26,22,30,22,25,20,25,25,26,305
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,2,2,2,1,0,0,1,1,0,0,11
06920,Reynolds Store,,,,,,,,,,,,
Count,18,32,20,20,14,14,14,18,9,14,15,17,205
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,7,11,14,2,4,1,5,12,5,5,7,82
06921,Millwood Station,,,,,,,,,,,,
Count,55,49,46,55,74,53,74,49,53,58,52,58,676
Exposures,0,0,0,0,0,0,1,0,0,0,0,0,1
Aid Given,13,10,6,5,8,6,1,8,8,14,14,12,105
07110,EGGLESTON VOL. FIRE DEPT.,EGGLESTON VOL. FIRE DEPT.,EGGLESTON VOL. FIRE DEPT.,,,,,,,,,,
Count,1,7,3,4,3,0,1,2,1,2,2,3,29
Exposures,0,0,0,1,0,0,0,0,0,0,0,0,1
Aid Given,2,1,0,1,0,1,1,1,0,0,0,0,7
07120,GLEN LYN VOL. FIRE DEPT.,GLEN LYN VOL. FIRE DEPT.,,,,,,,,,,,
Count,10,23,16,0,0,1,0,0,0,0,0,0,50
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,0,0,0,0,0,0,0,0,0,2
07130,NARROWS VOL. FIRE DEPT.,NARROWS VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,5,8,4,10,9,7,3,10,3,4,8,76
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 28 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:28 AM
