Name: “Table 1 of 1 on page 56 of 82”,Name: “Table 1 of 1 on page 56 of 82”,Name: “Table 1 of 1 on page 56 of 82”,Name: “Table 1 of 1 on page 56 of 82”,Name: “Table 1 of 1 on page 56 of 82”,Name: “Table 1 of 1 on page 56 of 82”,Name: “Table 1 of 1 on page 56 of 82”,Name: “Table 1 of 1 on page 56 of 82”,Name: “Table 1 of 1 on page 56 of 82”,Name: “Table 1 of 1 on page 56 of 82”,Name: “Table 1 of 1 on page 56 of 82”,Name: “Table 1 of 1 on page 56 of 82”,Name: “Table 1 of 1 on page 56 of 82”,Name: “Table 1 of 1 on page 56 of 82”
Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56,Table: 56
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14900,PRINCE GEORGE FIRE & EMS,PRINCE GEORGE FIRE & EMS,PRINCE GEORGE FIRE & EMS,,,,,,,,,,
Count,87,103,115,84,81,81,91,80,73,85,73,105,"1,058"
Exposures,0,1,0,1,0,0,0,0,0,0,0,0,2
Aid Given,5,2,9,4,3,7,5,2,4,4,1,0,46
15301,PRINCE WILLIAM FIRE & RESCUE,PRINCE WILLIAM FIRE & RESCUE,PRINCE WILLIAM FIRE & RESCUE,,,,,,,,,,
Count,"2,153","1,759","1,937","1,957","1,977","1,986",839,499,488,517,474,514,"15,100"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,8,6,7,21
15500,Pulaski Co. Emergency Mgmt,Pulaski Co. Emergency Mgmt,Pulaski Co. Emergency Mgmt,,,,,,,,,,
Count,0,0,0,2,2,2,1,1,2,1,1,4,16
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,2,3,3,4,3,1,2,2,7,29
15501,DRAPER VOL. FIRE DEPT.,DRAPER VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,5,6,6,7,11,6,4,3,9,6,20,91
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,1,0,0,0,2,0,1,5
15502,Dublin Volunteer Fire Departme,Dublin Volunteer Fire Departme,Dublin Volunteer Fire Departme,,,,,,,,,,
Count,28,16,21,19,29,21,20,24,24,22,12,31,267
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,1,0,0,0,0,0,0,0,1,4
15504,HIWASSEE VOL. FIRE DEPT.,HIWASSEE VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,1,0,5,0,0,3,4,4,2,1,2,25
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,0,0,0,0,0,0,0,0,1
Page 56 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:35 AM
