Name: “Table 1 of 1 on page 65 of 82”,Name: “Table 1 of 1 on page 65 of 82”,Name: “Table 1 of 1 on page 65 of 82”,Name: “Table 1 of 1 on page 65 of 82”,Name: “Table 1 of 1 on page 65 of 82”,Name: “Table 1 of 1 on page 65 of 82”,Name: “Table 1 of 1 on page 65 of 82”,Name: “Table 1 of 1 on page 65 of 82”,Name: “Table 1 of 1 on page 65 of 82”,Name: “Table 1 of 1 on page 65 of 82”,Name: “Table 1 of 1 on page 65 of 82”,Name: “Table 1 of 1 on page 65 of 82”,Name: “Table 1 of 1 on page 65 of 82”,Name: “Table 1 of 1 on page 65 of 82”
Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
17303,CHILHOWIE FIRE DEPARTMENT,CHILHOWIE FIRE DEPARTMENT,CHILHOWIE FIRE DEPARTMENT,,,,,,,,,,
Count,79,65,77,65,80,97,67,67,84,75,68,85,909
Exposures,0,0,0,2,0,0,0,0,0,0,0,0,2
Aid Given,0,1,1,0,2,0,0,0,2,1,0,2,9
17304,MARION VOL. FIRE DEPT.,MARION VOL. FIRE DEPT.,,,,,,,,,,,
Count,9,12,13,9,37,20,20,25,19,17,21,19,221
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,0,1,0,0,0,0,0,2
17306,SALTVILLE VOL. FIRE DEPT.,SALTVILLE VOL. FIRE DEPT.,SALTVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,8,4,3,0,0,0,0,0,8,3,0,0,26
Exposures,0,0,0,0,0,0,0,0,1,1,0,0,2
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
17307,SUGAR GROVE VOL. FIRE DEPT.,SUGAR GROVE VOL. FIRE DEPT.,SUGAR GROVE VOL. FIRE DEPT.,,,,,,,,,,
Count,5,3,4,1,0,2,2,1,1,0,0,2,21
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
17502,BRANCHVILLE VOL. FIRE DEPT.,BRANCHVILLE VOL. FIRE DEPT.,BRANCHVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,2,1,0,0,0,5,2,0,1,2,1,0,14
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,2,1,0,0,1,0,1,4,1,12
17504,COURTLAND VOL. FIRE DEPT.,COURTLAND VOL. FIRE DEPT.,COURTLAND VOL. FIRE DEPT.,,,,,,,,,,
Count,20,10,10,7,9,12,10,12,10,10,10,6,126
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,2,1,5,1,2,4,0,0,0,0,2,22
Page 65 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:37 AM
