Name: “Table 1 of 1 on page 75 of 82”,Name: “Table 1 of 1 on page 75 of 82”,Name: “Table 1 of 1 on page 75 of 82”,Name: “Table 1 of 1 on page 75 of 82”,Name: “Table 1 of 1 on page 75 of 82”,Name: “Table 1 of 1 on page 75 of 82”,Name: “Table 1 of 1 on page 75 of 82”,Name: “Table 1 of 1 on page 75 of 82”,Name: “Table 1 of 1 on page 75 of 82”,Name: “Table 1 of 1 on page 75 of 82”,Name: “Table 1 of 1 on page 75 of 82”,Name: “Table 1 of 1 on page 75 of 82”,Name: “Table 1 of 1 on page 75 of 82”,Name: “Table 1 of 1 on page 75 of 82”
Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
55000,Chesapeake Fire Department,Chesapeake Fire Department,Chesapeake Fire Department,,,,,,,,,,
Count,"2,021","1,889","2,169","1,957","2,148","2,080","2,040","2,122","1,983","2,209","2,056","2,109","24,783"
Exposures,5,8,2,1,1,2,4,4,3,1,0,0,31
Aid Given,7,4,9,7,8,6,3,5,8,5,5,4,71
56000,CLIFTON FORGE FIRE DEPT.,CLIFTON FORGE FIRE DEPT.,CLIFTON FORGE FIRE DEPT.,,,,,,,,,,
Count,12,15,9,7,12,8,5,6,9,6,14,26,129
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,3,2,5,2,1,0,2,1,1,3,6,31
57000,Fire Administration,Fire Administration,,,,,,,,,,,
Count,360,360,410,365,376,336,350,353,347,360,322,362,"4,301"
Exposures,0,0,0,0,0,0,0,1,0,0,0,0,1
Aid Given,22,34,33,16,23,24,23,20,14,19,20,17,265
58000,Covington Fire Department,Covington Fire Department,,,,,,,,,,,
Count,14,27,19,17,11,11,17,21,11,11,10,16,185
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,8,2,7,3,2,2,4,1,3,1,4,43
59000,Danville Fire Department,Danville Fire Department,,,,,,,,,,,
Count,440,355,460,422,489,179,405,467,551,536,458,495,"5,257"
Exposures,1,0,0,1,0,1,0,1,0,0,0,2,6
Aid Given,0,1,0,2,0,0,0,0,0,0,0,0,3
59500,Emporia Fire Department,Emporia Fire Department,,,,,,,,,,,
Count,45,26,26,26,18,24,34,27,21,19,24,20,310
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,1,1,1,0,1,2,0,0,7
Page 75 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:40 AM
