Name: “Table 1 of 1 on page 42 of 82”,Name: “Table 1 of 1 on page 42 of 82”,Name: “Table 1 of 1 on page 42 of 82”,Name: “Table 1 of 1 on page 42 of 82”,Name: “Table 1 of 1 on page 42 of 82”,Name: “Table 1 of 1 on page 42 of 82”,Name: “Table 1 of 1 on page 42 of 82”,Name: “Table 1 of 1 on page 42 of 82”,Name: “Table 1 of 1 on page 42 of 82”,Name: “Table 1 of 1 on page 42 of 82”,Name: “Table 1 of 1 on page 42 of 82”,Name: “Table 1 of 1 on page 42 of 82”,Name: “Table 1 of 1 on page 42 of 82”,Name: “Table 1 of 1 on page 42 of 82”
Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10712,LOVETTSVILLE VOL. FIRE DEPT.,LOVETTSVILLE VOL. FIRE DEPT.,LOVETTSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,4,0,0,0,0,0,0,7,4,15
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,0,0,0,0,0,0,4,0,5
10716,NEERSVILLE VOL. VOL. FIRE,NEERSVILLE VOL. VOL. FIRE,NEERSVILLE VOL. VOL. FIRE,,,,,,,,,,
Count,13,13,16,10,19,13,14,20,8,10,3,13,152
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,21,10,4,6,3,4,2,1,5,2,6,71
10901,BUMPASS VOL. FIRE DEPT.,BUMPASS VOL. FIRE DEPT.,,,,,,,,,,,
Count,4,4,9,10,7,9,4,3,6,5,7,7,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,11,7,7,4,2,5,3,2,6,2,8,63
10902,HOLLY GROVE FIRE DEPT.,HOLLY GROVE FIRE DEPT.,,,,,,,,,,,
Count,7,14,16,11,7,2,6,10,4,0,0,0,77
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,13,7,2,4,1,6,3,1,0,0,0,44
10903,LOCUST CREEK VOL. FIRE DEPT.,LOCUST CREEK VOL. FIRE DEPT.,LOCUST CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,19,23,32,24,24,17,35,25,15,25,23,25,287
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,9,4,3,0,0,1,0,0,0,0,0,30
10904,LOUISA VOL. FIRE DEPT.,LOUISA VOL. FIRE DEPT.,,,,,,,,,,,
Count,25,25,22,16,18,31,14,24,13,28,35,27,278
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,19,20,23,13,16,24,13,25,10,10,15,32,220
Page 42 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:31 AM
