Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”,Name: “Table 1 of 1 on page 57 of 82”
Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
15505,NEWBERN VOL. FIRE DEPT.,NEWBERN VOL. FIRE DEPT.,NEWBERN VOL. FIRE DEPT.,,,,,,,,,,
Count,7,6,10,3,2,12,5,9,12,7,9,7,89
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,0,1,3,0,1,0,0,1,0,0,11
15506,PULASKI FIRE DEPARTMENT,PULASKI FIRE DEPARTMENT,PULASKI FIRE DEPARTMENT,,,,,,,,,,
Count,23,26,21,32,31,35,27,18,16,23,17,30,299
Exposures,0,0,0,0,1,0,0,0,0,0,0,0,1
Aid Given,0,0,0,1,0,0,0,2,0,0,1,0,4
15507,SNOWVILLE FIRE DEPT.,SNOWVILLE FIRE DEPT.,,,,,,,,,,,
Count,2,2,5,3,8,2,7,5,4,7,2,4,51
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,2,0,0,0,0,1,1,1,0,0,6
15508,TWIN COMMUNITY VOL. FIRE,TWIN COMMUNITY VOL. FIRE,TWIN COMMUNITY VOL. FIRE,,,,,,,,,,
Count,5,1,5,5,8,5,8,5,6,4,5,3,60
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
15701,Washington Vol. Fire Dept.,Washington Vol. Fire Dept.,,,,,,,,,,,
Count,16,16,25,16,29,19,24,16,21,17,18,21,238
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,41,31,39,39,40,34,30,37,43,38,28,35,435
15702,Sperryville Volunteer Fire Dep,Sperryville Volunteer Fire Dep,Sperryville Volunteer Fire Dep,,,,,,,,,,
Count,6,6,11,5,7,7,7,9,6,3,3,4,74
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,10,10,6,10,3,3,3,7,11,4,6,80
Page 57 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:36 AM
