Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”,Name: “Table 1 of 1 on page 37 of 82”
Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
09303,Smithfield Vol. Fire Dept.,Smithfield Vol. Fire Dept.,,,,,,,,,,,
Count,37,43,29,41,40,37,0,0,0,0,0,0,227
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,0,0,0,0,0,0,0,0,0,0,3
09304,Windsor Vol. Fire Dept.,Windsor Vol. Fire Dept.,,,,,,,,,,,
Count,23,11,24,19,23,18,24,10,20,20,13,14,219
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,0,2,1,1,3,0,4,0,0,0,15
09305,Rushmere Vol. Fire Dept.,Rushmere Vol. Fire Dept.,,,,,,,,,,,
Count,0,0,0,2,2,5,0,2,1,3,7,0,22
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,1,0,0,0,0,0,0,1,3
09500,James City Co. Fire Department,James City Co. Fire Department,James City Co. Fire Department,,,,,,,,,,
Count,593,574,636,662,660,630,707,659,643,647,692,652,"7,755"
Exposures,0,2,0,0,0,0,0,1,0,1,0,0,4
Aid Given,38,45,62,54,63,56,91,69,52,46,67,66,709
09701,CENTRAL KING & QUEEN VOL.,CENTRAL KING & QUEEN VOL.,CENTRAL KING & QUEEN VOL.,,,,,,,,,,
Count,4,1,2,3,0,1,3,1,0,0,0,0,15
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,1,0,0,1,0,0,0,0,0,3
09702,LOWER KING & QUEEN VFD,LOWER KING & QUEEN VFD,LOWER KING & QUEEN VFD,,,,,,,,,,
Count,2,4,6,2,5,4,4,10,3,4,5,6,55
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,2,1,1,1,0,1,0,2,0,9
Page 37 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:30 AM
