Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”,Name: “Table 1 of 1 on page 11 of 82”
Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
02103,ROCKY GAP VOL. FIRE DEPT.,ROCKY GAP VOL. FIRE DEPT.,ROCKY GAP VOL. FIRE DEPT.,,,,,,,,,,
Count,0,3,1,0,1,0,0,1,1,1,1,1,10
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,1,0,0,0,0,0,0,0,0,0,3
02105,HOLLYBROOK-MECHANICSBURG,HOLLYBROOK-MECHANICSBURG,HOLLYBROOK-MECHANICSBURG,,,,,,,,,,
Count,0,1,0,0,0,0,0,0,0,0,1,1,3
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,3,1,1,0,0,0,0,1,1,1,11
02106,Little Creek Vol. Fire Dept.,Little Creek Vol. Fire Dept.,,,,,,,,,,,
Count,0,1,0,0,0,0,1,0,0,0,0,0,2
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02301,Blue Ridge Volunterr Fire Dept,Blue Ridge Volunterr Fire Dept,Blue Ridge Volunterr Fire Dept,,,,,,,,,,
Count,8,18,15,8,7,6,3,5,9,8,12,20,119
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,3,2,6,4,5,1,2,4,3,5,42
02302,TROUTVILLE FIRE DEPARTMENT,TROUTVILLE FIRE DEPARTMENT,TROUTVILLE FIRE DEPARTMENT,,,,,,,,,,
Count,23,18,17,23,24,19,22,16,25,22,29,26,264
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,16,18,10,10,11,23,10,15,11,14,17,12,167
02303,BUCHANAN VOL. FIRE DEPT.,BUCHANAN VOL. FIRE DEPT.,BUCHANAN VOL. FIRE DEPT.,,,,,,,,,,
Count,10,9,14,18,19,11,9,20,15,9,20,0,154
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,2,0,0,1,2,2,0,0,1,0,12
Page 11 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:23 AM
