Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”
Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
01511,PRESTON L. YANCEY VOL. FIRE,PRESTON L. YANCEY VOL. FIRE,PRESTON L. YANCEY VOL. FIRE,,,,,,,,,,
Count,66,59,85,41,56,63,61,73,52,61,51,106,774
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,9,11,4,1,3,2,7,2,4,5,4,56
01514,SWOOPE VOL. FIRE DEPT.,SWOOPE VOL. FIRE DEPT.,,,,,,,,,,,
Count,42,34,26,24,28,24,23,33,28,26,23,18,329
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,3,3,3,1,4,2,4,3,10,5,8,56
01518,NEW HOPE,,,,,,,,,,,,
Count,12,14,21,16,16,15,18,13,20,19,23,13,200
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,8,3,0,2,0,2,1,0,2,2,3,27
01519,DOOMS/WILSON VOL.FIRE DEPT.,DOOMS/WILSON VOL.FIRE DEPT.,DOOMS/WILSON VOL.FIRE DEPT.,,,,,,,,,,
Count,16,7,11,12,6,8,16,14,8,13,13,29,153
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,12,15,5,3,5,13,10,2,2,8,7,92
01521,MT SOLON,,,,,,,,,,,,
Count,32,23,22,25,31,28,15,30,23,28,20,24,301
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,4,0,0,0,0,1,3,1,1,1,2,16
01702,HOT SPRINGS VOL. FIRE & RESC.,HOT SPRINGS VOL. FIRE & RESC.,HOT SPRINGS VOL. FIRE & RESC.,,,,,,,,,,
Count,11,8,7,6,13,7,7,9,5,6,16,10,105
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,1,0,0,2,1,0,1,0,1,7
Page 8 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:22 AM
