Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”,Name: “Table 1 of 1 on page 39 of 82”
Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10308,KILMARNOCK VOL. FIRE DEPT.,KILMARNOCK VOL. FIRE DEPT.,KILMARNOCK VOL. FIRE DEPT.,,,,,,,,,,
Count,9,8,15,5,0,0,0,0,0,0,0,0,37
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,2,0,2,0,0,0,0,0,0,0,0,9
10501,JONESVILLE VOL. FIRE DEPT.,JONESVILLE VOL. FIRE DEPT.,JONESVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,7,2,10,8,8,4,1,8,5,7,6,6,72
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,1,1,0,2
10503,PENNINGTON GAP VOL. FIRE,PENNINGTON GAP VOL. FIRE,PENNINGTON GAP VOL. FIRE,,,,,,,,,,
Count,9,7,4,4,6,10,5,3,0,0,0,0,48
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,0,1,2,1,1,0,0,0,0,0,10
10504,Thomas Walker Vol Fire Dept #1,Thomas Walker Vol Fire Dept #1,Thomas Walker Vol Fire Dept #1,,,,,,,,,,
Count,0,3,3,6,3,2,8,4,6,3,2,2,42
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,2,2,1,0,0,0,0,0,1,0,8
10505,DRYDEN VOL. FIRE DEPT.,DRYDEN VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,0,1,1,2,0,0,0,0,0,0,0,4
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
10508,Thomas Walker Vol Fire Dept #2,Thomas Walker Vol Fire Dept #2,Thomas Walker Vol Fire Dept #2,,,,,,,,,,
Count,1,0,1,2,1,0,0,0,0,0,1,0,6
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,1,1,0,3,0,3,0,0,1,10
Page 39 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:31 AM
