Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”
Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14305,TUNSTALL VOL. FIRE & RESCUE,TUNSTALL VOL. FIRE & RESCUE,TUNSTALL VOL. FIRE & RESCUE,,,,,,,,,,
Count,37,28,41,41,34,40,37,35,49,42,25,46,455
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,5,5,5,9,3,7,7,9,6,7,3,69
14306,MOUNT HERMON,MOUNT HERMON,,,,,,,,,,,
Count,45,26,71,36,27,33,27,35,31,37,39,42,449
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,5,2,6,0,0,2,2,0,7,0,2,37
14307,MOUNT CROSS,,,,,,,,,,,,
Count,30,19,22,26,29,25,33,31,28,22,28,34,327
Exposures,0,0,0,0,0,0,0,1,0,0,0,0,1
Aid Given,1,2,2,0,1,0,1,1,2,3,0,1,14
14308,Climax Vol. Fire Dept.,Climax Vol. Fire Dept.,,,,,,,,,,,
Count,9,9,6,13,12,13,9,12,9,6,15,5,118
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,5,0,2,2,0,0,2,1,0,2,3,20
14309,RINGGOLD,,,,,,,,,,,,
Count,72,55,61,57,55,65,22,59,68,59,42,47,662
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,5,1,2,1,0,1,2,2,5,0,2,26
14310,BACHELORS HALL,BACHELORS HALL,,,,,,,,,,,
Count,4,7,11,5,5,2,7,1,4,4,11,8,69
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,4,2,2,2,3,1,2,3,8,5,35
Page 52 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:34 AM
