Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”,Name: “Table 1 of 1 on page 31 of 82”
Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
07902,Stanardsville Vol. Fire Co.,Stanardsville Vol. Fire Co.,,,,,,,,,,,
Count,2,0,0,0,0,0,0,0,0,0,0,0,2
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,0,0,0,0,0,0,0,0,0,0,0,4
07903,"DYKE VOL. FIRE DEPT., INC.","DYKE VOL. FIRE DEPT., INC.","DYKE VOL. FIRE DEPT., INC.",,,,,,,,,,
Count,9,4,4,4,7,7,3,4,3,7,8,5,65
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,22,17,8,10,3,13,1,5,12,11,17,13,132
08301,CLOVER VOL. FIRE DEPT.,CLOVER VOL. FIRE DEPT.,,,,,,,,,,,
Count,7,11,8,9,5,11,11,9,8,16,9,10,114
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,0,0,1,0,1,0,0,0,1,1,8
08302,CLUSTER SPRINGS VOL. FIRE,CLUSTER SPRINGS VOL. FIRE,CLUSTER SPRINGS VOL. FIRE,,,,,,,,,,
Count,12,10,12,15,6,10,15,12,5,11,6,10,124
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,0,0,0,0,1,0,2,1,0,6
08303,HALIFAX VOL. FIRE DEPT.,HALIFAX VOL. FIRE DEPT.,,,,,,,,,,,
Count,18,25,24,18,16,32,24,20,20,21,29,21,268
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,3,0,3,0,0,3,0,2,3,6,27
08304,LIBERTY VOL. FIRE DEPT.,LIBERTY VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,0,1,1,3,0,1,3,1,4,0,2,19
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,2,0,0,1,0,0,2,1,5,0,15
Page 31 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:29 AM
