Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”
Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
18103,SURRY VOL. FIRE DEPT.,SURRY VOL. FIRE DEPT.,,,,,,,,,,,
Count,17,17,17,20,27,17,15,18,15,11,22,17,213
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,2,0,2,1,3,0,0,0,0,8
18301,JARRATT VOL. FIRE DEPT.,JARRATT VOL. FIRE DEPT.,,,,,,,,,,,
Count,23,23,19,21,20,16,31,30,17,23,17,21,261
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,4,1,0,0,0,0,0,0,0,0,7
18302,STONY CREEK VOL. FIRE DEPT.,STONY CREEK VOL. FIRE DEPT.,STONY CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,7,10,8,12,12,8,17,10,11,2,7,13,117
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,0,1,2,0,0,0,0,1,0,0,9
18303,WAKEFIELD VOL. FIRE DEPT.,WAKEFIELD VOL. FIRE DEPT.,WAKEFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,9,11,6,2,6,8,5,8,9,5,3,0,72
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,5,6,2,3,4,3,2,2,2,6,0,40
18304,WAVERLY VOL. FIRE DEPT.,WAVERLY VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,12,11,6,11,12,8,10,6,6,7,8,105
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,2,1,0,1,0,1,1,2,1,0,11
18501,Abbs Valley-Bossievain VFD,Abbs Valley-Bossievain VFD,,,,,,,,,,,
Count,1,5,4,2,2,8,3,3,4,3,4,8,47
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,3,1,2,3,4,4,4,1,2,26
Page 67 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:38 AM
