Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”,Name: “Table 1 of 1 on page 29 of 82”
Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
07140,NEWPORT VOL. FIRE DEPT.,NEWPORT VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,5,3,1,2,2,3,3,0,0,0,0,24
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,0,1,0,0,1,0,0,0,0,0,6
07160,PEMBROKE VOL. FIRE DEPT.,PEMBROKE VOL. FIRE DEPT.,PEMBROKE VOL. FIRE DEPT.,,,,,,,,,,
Count,5,6,13,5,8,10,7,4,5,3,2,7,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,0,1,1,0,0,0,1,0,0,0,0,6
07170,POPLAR HILL VOL. FIRE DEPT.,POPLAR HILL VOL. FIRE DEPT.,POPLAR HILL VOL. FIRE DEPT.,,,,,,,,,,
Count,1,0,0,1,1,0,0,0,0,0,0,0,3
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,1,0,0,0,0,0,0,0,1
07180,RICH CREEK VOL. FIRE DEPT.,RICH CREEK VOL. FIRE DEPT.,RICH CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,5,5,4,1,5,3,3,9,6,3,1,4,49
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,0,1,0,0,2,0,2,1,1,9
07301,Abingdon Vol. Fire & Rescue,Abingdon Vol. Fire & Rescue,Abingdon Vol. Fire & Rescue,,,,,,,,,,
Count,121,127,120,155,126,136,112,132,123,130,130,136,"1,548"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,8,6,4,6,4,3,2,2,2,10,51
07310,Gloucester Vol. Fire & Rescue,Gloucester Vol. Fire & Rescue,Gloucester Vol. Fire & Rescue,,,,,,,,,,
Count,65,68,48,78,46,50,50,59,46,62,60,77,709
Exposures,0,0,0,0,0,0,0,0,0,0,0,1,1
Aid Given,1,7,4,1,2,1,2,0,0,1,2,4,25
Page 29 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:28 AM
