Name: “Table 1 of 1 on page 80 of 82”,Name: “Table 1 of 1 on page 80 of 82”,Name: “Table 1 of 1 on page 80 of 82”,Name: “Table 1 of 1 on page 80 of 82”,Name: “Table 1 of 1 on page 80 of 82”,Name: “Table 1 of 1 on page 80 of 82”,Name: “Table 1 of 1 on page 80 of 82”,Name: “Table 1 of 1 on page 80 of 82”,Name: “Table 1 of 1 on page 80 of 82”,Name: “Table 1 of 1 on page 80 of 82”,Name: “Table 1 of 1 on page 80 of 82”,Name: “Table 1 of 1 on page 80 of 82”,Name: “Table 1 of 1 on page 80 of 82”,Name: “Table 1 of 1 on page 80 of 82”
Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
80000,Suffolk Fire Department,Suffolk Fire Department,,,,,,,,,,,
Count,989,829,"1,005",980,"1,038",965,989,906,922,"1,003",881,901,"11,408"
Exposures,3,1,1,2,2,7,0,0,0,4,0,0,20
Aid Given,2,2,4,4,1,5,0,6,6,1,5,5,41
80001,CHUCKATUCK VOLUNTEER FIRE,CHUCKATUCK VOLUNTEER FIRE,CHUCKATUCK VOLUNTEER FIRE,,,,,,,,,,
Count,6,7,7,3,4,7,7,5,6,4,7,4,67
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,1,0,1,1,1,0,0,0,5
80002,DRIVER VOLUNTEER FIRE,DRIVER VOLUNTEER FIRE,,,,,,,,,,,
Count,13,8,2,3,3,7,2,2,3,5,2,3,53
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,0,0,0,0,0,0,1
80003,HOLLAND VOLUNTEER FIRE,HOLLAND VOLUNTEER FIRE,HOLLAND VOLUNTEER FIRE,,,,,,,,,,
Count,1,0,1,0,0,0,0,0,1,3,0,0,6
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,9,12,7,10,10,18,13,12,12,9,12,131
80004,WHALEYVILLE VOLUNTEER FIRE,WHALEYVILLE VOLUNTEER FIRE,WHALEYVILLE VOLUNTEER FIRE,,,,,,,,,,
Count,0,1,0,0,4,2,0,0,0,3,1,0,11
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,9,5,11,5,3,8,5,3,7,2,4,71
81000,Virginia Beach Fire Department,Virginia Beach Fire Department,Virginia Beach Fire Department,,,,,,,,,,
Count,"2,145","2,105","2,335","2,284","2,443","2,460","2,551","2,474","2,263","2,414","2,587","2,395","28,456"
Exposures,4,1,2,2,1,2,2,5,4,2,1,1,27
Aid Given,1,3,0,5,1,0,5,2,2,3,4,1,27
Page 80 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:42 AM
