Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”,Name: “Table 1 of 1 on page 18 of 82”
Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
04100,Chesterfield Fire & EMS,Chesterfield Fire & EMS,,,,,,,,,,,
Count,"2,625","2,256","2,599","2,395","2,531","2,550","2,603","2,595","2,342","2,612","2,514","2,441","30,063"
Exposures,0,2,5,2,2,1,8,0,0,0,0,0,20
Aid Given,7,9,4,3,3,1,4,5,3,3,2,8,52
04301,John H Enders Fire and Rescue,John H Enders Fire and Rescue,John H Enders Fire and Rescue,,,,,,,,,,
Count,21,21,16,14,10,17,18,20,11,12,14,15,189
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,17,9,6,7,7,5,2,5,2,2,7,77
04304,Boyce Volunteer Fire Company,Boyce Volunteer Fire Company,Boyce Volunteer Fire Company,,,,,,,,,,
Count,25,31,23,16,19,24,26,14,34,32,0,0,244
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,18,12,10,9,18,17,12,9,9,0,0,127
04306,SHENANDOAH FARMS VOL FIRE,SHENANDOAH FARMS VOL FIRE,SHENANDOAH FARMS VOL FIRE,,,,,,,,,,
Count,25,20,20,7,13,6,13,13,10,5,5,7,144
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,9,3,5,3,4,3,2,3,3,4,2,48
04308,Blue Ridge Fire and Rescue,Blue Ridge Fire and Rescue,,,,,,,,,,,
Count,11,10,11,11,8,11,11,12,13,9,13,10,130
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,14,23,15,11,10,20,19,17,19,9,23,26,206
04502,PAINT BANK VOL. FIRE DEPT.,PAINT BANK VOL. FIRE DEPT.,PAINT BANK VOL. FIRE DEPT.,,,,,,,,,,
Count,2,6,5,1,8,3,2,4,4,6,1,6,48
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,3,3,0,2,0,1,0,1,0,0,0,13
Page 18 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:25 AM
