Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”,Name: “Table 1 of 1 on page 38 of 82”
Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
09703,UPPER KING & QUEEN VOL. FIRE,UPPER KING & QUEEN VOL. FIRE,UPPER KING & QUEEN VOL. FIRE,,,,,,,,,,
Count,7,4,8,5,3,4,4,5,3,4,2,3,52
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,0,0,0,2,0,0,1,0,0,5
09704,WALKERTON VOL. FIRE DEPT.,WALKERTON VOL. FIRE DEPT.,WALKERTON VOL. FIRE DEPT.,,,,,,,,,,
Count,6,13,8,9,6,8,6,9,5,5,5,3,83
Exposures,0,0,1,0,0,0,0,0,0,0,0,0,1
Aid Given,2,3,1,5,2,3,3,1,0,2,2,0,24
09900,KING GEORGE EMERGENCY,KING GEORGE EMERGENCY,KING GEORGE EMERGENCY,,,,,,,,,,
Count,63,69,99,100,82,98,81,63,60,75,56,65,911
Exposures,0,2,1,0,0,0,1,0,0,1,0,0,5
Aid Given,6,8,6,6,9,2,3,5,2,5,9,0,61
10101,KING WILLIAM VOL. FIRE DEPT.,KING WILLIAM VOL. FIRE DEPT.,KING WILLIAM VOL. FIRE DEPT.,,,,,,,,,,
Count,9,5,7,12,8,10,13,15,41,36,29,21,206
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,0,0,0,0,0,0,0,0,0,0,3
10103,WEST POINT VOL. FIRE DEPT.,WEST POINT VOL. FIRE DEPT.,WEST POINT VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,0,1,0,8,0,0,0,9
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
10104,MANGOHICK VOL. FIRE DEPT.,MANGOHICK VOL. FIRE DEPT.,MANGOHICK VOL. FIRE DEPT.,,,,,,,,,,
Count,2,6,8,13,2,0,0,0,0,0,3,1,35
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,4,3,3,1,0,0,0,0,0,2,0,13
Page 38 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:30 AM
