Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”,Name: “Table 1 of 1 on page 47 of 82”
Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
12504,GLADSTONE VOL. FIRE DEPT.,GLADSTONE VOL. FIRE DEPT.,GLADSTONE VOL. FIRE DEPT.,,,,,,,,,,
Count,13,3,5,4,4,2,3,3,2,5,2,2,48
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,2,1,1,1,0,2,0,3,1,2,18
12505,ROCKFISH VALLEY VOL. FIRE,ROCKFISH VALLEY VOL. FIRE,ROCKFISH VALLEY VOL. FIRE,,,,,,,,,,
Count,18,13,16,9,10,4,8,6,8,8,11,9,120
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,1,0,0,0,0,0,2,0,1,0,0,14
12506,Station 2 (Valley),Station 2 (Valley),,,,,,,,,,,
Count,28,22,11,7,1,7,14,13,15,8,12,17,155
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,12,12,5,7,1,3,3,8,7,7,5,7,77
12507,MONTEBELLO VOL. FIRE DEPT.,MONTEBELLO VOL. FIRE DEPT.,MONTEBELLO VOL. FIRE DEPT.,,,,,,,,,,
Count,8,10,5,8,7,11,8,6,8,11,9,4,95
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
12700,New Kent Co. Dept. Fire/Rescue,New Kent Co. Dept. Fire/Rescue,New Kent Co. Dept. Fire/Rescue,,,,,,,,,,
Count,120,127,158,134,163,190,201,150,195,180,153,141,"1,912"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,2,1,5,0,4,2,5,4,6,4,36
13113,"Community Fire Company, Inc.","Community Fire Company, Inc.","Community Fire Company, Inc.",,,,,,,,,,
Count,86,85,113,122,97,117,94,98,98,106,95,93,"1,204"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,5,4,2,2,2,2,0,2,4,3,3,33
Page 47 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:32 AM
