Name: “Table 1 of 1 on page 26 of 82”,Name: “Table 1 of 1 on page 26 of 82”,Name: “Table 1 of 1 on page 26 of 82”,Name: “Table 1 of 1 on page 26 of 82”,Name: “Table 1 of 1 on page 26 of 82”,Name: “Table 1 of 1 on page 26 of 82”,Name: “Table 1 of 1 on page 26 of 82”,Name: “Table 1 of 1 on page 26 of 82”,Name: “Table 1 of 1 on page 26 of 82”,Name: “Table 1 of 1 on page 26 of 82”,Name: “Table 1 of 1 on page 26 of 82”,Name: “Table 1 of 1 on page 26 of 82”,Name: “Table 1 of 1 on page 26 of 82”,Name: “Table 1 of 1 on page 26 of 82”
Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
06708,SCRUGGS VOL. FIRE DEPT.,SCRUGGS VOL. FIRE DEPT.,,,,,,,,,,,
Count,13,16,8,19,8,10,8,6,6,8,1,6,109
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,3,4,1,2,1,2,1,1,2,1,2,27
06709,Smith Mountain Dock & Lodge,Smith Mountain Dock & Lodge,Smith Mountain Dock & Lodge,,,,,,,,,,
Count,20,9,13,14,34,52,63,0,0,0,0,0,205
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,4,5,4,7,10,0,0,0,0,0,32
06710,SNOW CREEK VOL. FIRE DEPT.,SNOW CREEK VOL. FIRE DEPT.,SNOW CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,10,6,4,6,6,5,5,3,8,3,0,5,61
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,1,3,1,1,0,0,0,2,1,0,13
06900,Frederick County Fire and Resc,Frederick County Fire and Resc,Frederick County Fire and Resc,,,,,,,,,,
Count,9,8,4,1,3,3,1,2,1,1,3,0,36
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,7,9,7,5,9,8,3,6,5,3,3,71
06911,Stephens City,,,,,,,,,,,,
Count,185,150,169,180,163,165,202,228,357,330,272,346,"2,747"
Exposures,0,0,2,0,0,0,0,0,0,0,0,0,2
Aid Given,12,21,15,10,10,14,13,9,15,16,11,12,158
06912,Middletown,,,,,,,,,,,,
Count,31,29,46,30,28,36,33,38,21,35,30,24,381
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,20,28,26,15,22,14,18,19,13,14,15,15,219
Page 26 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:27 AM
