Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”,Name: “Table 1 of 1 on page 54 of 82”
Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14319,KENTUCK VOL. FIRE DEPT.,KENTUCK VOL. FIRE DEPT.,,,,,,,,,,,
Count,19,19,16,21,15,19,17,20,24,22,12,14,218
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,3,0,2,2,2,3,1,2,5,2,3,28
14320,KEELING VOL. FIRE DEPT.,KEELING VOL. FIRE DEPT.,,,,,,,,,,,
Count,9,9,17,7,9,13,7,12,15,8,18,13,137
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,4,1,0,3,2,1,1,0,3,0,3,19
14321,LAUREL GROVE,,,,,,,,,,,,
Count,22,26,24,12,14,12,12,16,11,18,17,18,202
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,0,0,1,0,0,0,1,0,0,0,2,7
14501,POWHATAN CO. VOL. FIRE DEPT.,POWHATAN CO. VOL. FIRE DEPT.,POWHATAN CO. VOL. FIRE DEPT.,,,,,,,,,,
Count,60,44,87,69,64,54,60,61,38,65,51,30,683
Exposures,1,1,4,0,0,0,0,0,0,0,0,0,6
Aid Given,16,3,3,3,3,3,1,2,1,2,2,4,43
14502,HUGUENOT VOL. FIRE DEPT.,HUGUENOT VOL. FIRE DEPT.,HUGUENOT VOL. FIRE DEPT.,,,,,,,,,,
Count,45,35,20,25,20,20,28,34,15,21,18,23,304
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,15,11,2,8,1,1,2,9,3,5,5,4,66
14503,MACON FIRE DEPT.,MACON FIRE DEPT.,,,,,,,,,,,
Count,8,7,13,4,4,9,6,7,3,2,1,6,70
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,2,5,6,1,0,2,0,1,2,0,1,24
Page 54 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:35 AM
