Name: “Table 1 of 1 on page 71 of 82”,Name: “Table 1 of 1 on page 71 of 82”,Name: “Table 1 of 1 on page 71 of 82”,Name: “Table 1 of 1 on page 71 of 82”,Name: “Table 1 of 1 on page 71 of 82”,Name: “Table 1 of 1 on page 71 of 82”,Name: “Table 1 of 1 on page 71 of 82”,Name: “Table 1 of 1 on page 71 of 82”,Name: “Table 1 of 1 on page 71 of 82”,Name: “Table 1 of 1 on page 71 of 82”,Name: “Table 1 of 1 on page 71 of 82”,Name: “Table 1 of 1 on page 71 of 82”,Name: “Table 1 of 1 on page 71 of 82”,Name: “Table 1 of 1 on page 71 of 82”
Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
19112,BRUMLEY GAP VOL. FIRE DEPT.,BRUMLEY GAP VOL. FIRE DEPT.,BRUMLEY GAP VOL. FIRE DEPT.,,,,,,,,,,
Count,9,1,11,3,11,8,4,9,5,6,2,10,79
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,1,1,0,1,0,3
19120,Abingdon Vol. Fire Dept.,Abingdon Vol. Fire Dept.,,,,,,,,,,,
Count,37,24,39,29,31,50,42,38,37,31,29,95,482
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
Aid Given,2,1,1,1,0,1,2,1,1,0,2,2,14
19301,COLONIAL BEACH VOL. FIRE,COLONIAL BEACH VOL. FIRE,COLONIAL BEACH VOL. FIRE,,,,,,,,,,
Count,43,32,50,32,32,34,38,43,45,48,25,57,479
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,14,1,2,6,5,3,4,1,0,4,1,43
19302,COPLE DISTRICT VOL. FIRE DEPT.,COPLE DISTRICT VOL. FIRE DEPT.,COPLE DISTRICT VOL. FIRE DEPT.,,,,,,,,,,
Count,12,32,12,16,19,21,25,58,19,26,29,29,298
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,2,1,0,0,0,0,0,4
19303,OAK GROVE VOLUNTEER FIRE,OAK GROVE VOLUNTEER FIRE,OAK GROVE VOLUNTEER FIRE,,,,,,,,,,
Count,13,31,25,25,21,25,18,16,21,28,23,38,284
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,9,9,4,6,5,3,11,4,2,1,0,62
19304,WESTMORELAND VOL. FIRE,WESTMORELAND VOL. FIRE,WESTMORELAND VOL. FIRE,,,,,,,,,,
Count,13,19,13,19,10,6,14,14,16,16,11,16,167
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,4,0,0,0,1,2,0,1,0,0,0,8
Page 71 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:39 AM
