Name: “Table 1 of 1 on page 27 of 82”,Name: “Table 1 of 1 on page 27 of 82”,Name: “Table 1 of 1 on page 27 of 82”,Name: “Table 1 of 1 on page 27 of 82”,Name: “Table 1 of 1 on page 27 of 82”,Name: “Table 1 of 1 on page 27 of 82”,Name: “Table 1 of 1 on page 27 of 82”,Name: “Table 1 of 1 on page 27 of 82”,Name: “Table 1 of 1 on page 27 of 82”,Name: “Table 1 of 1 on page 27 of 82”,Name: “Table 1 of 1 on page 27 of 82”,Name: “Table 1 of 1 on page 27 of 82”,Name: “Table 1 of 1 on page 27 of 82”,Name: “Table 1 of 1 on page 27 of 82”
Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
06913,Clearbrook,,,,,,,,,,,,
Count,74,89,112,72,96,81,88,59,59,71,74,64,939
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,20,10,10,7,12,11,4,5,7,6,6,111
06914,GORE VOL. FIRE DEPT.,GORE VOL. FIRE DEPT.,,,,,,,,,,,
Count,18,11,17,17,7,9,17,14,12,23,12,17,174
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,8,2,1,2,1,0,5,1,2,2,28
06915,Round Hill,,,,,,,,,,,,
Count,72,78,67,63,67,61,84,80,69,89,89,64,883
Exposures,0,0,0,0,0,0,1,0,0,0,0,0,1
Aid Given,6,7,6,9,13,4,2,10,6,5,3,5,76
06916,Gainesboro,,,,,,,,,,,,
Count,39,42,36,27,55,24,41,33,33,39,30,32,431
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,15,12,11,9,2,4,4,1,1,2,2,74
06917,STAR TANNERY VOL. FIRE DEPT.,STAR TANNERY VOL. FIRE DEPT.,STAR TANNERY VOL. FIRE DEPT.,,,,,,,,,,
Count,8,7,4,11,2,10,6,8,9,4,2,8,79
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,5,1,1,0,1,0,4,1,1,3,2,20
06918,Greenwood,,,,,,,,,,,,
Count,137,129,156,134,161,145,154,121,142,161,151,138,"1,729"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,22,9,9,15,11,5,5,2,7,4,3,99
Page 27 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:28 AM
