Name: “Table 1 of 1 on page 16 of 82”,Name: “Table 1 of 1 on page 16 of 82”,Name: “Table 1 of 1 on page 16 of 82”,Name: “Table 1 of 1 on page 16 of 82”,Name: “Table 1 of 1 on page 16 of 82”,Name: “Table 1 of 1 on page 16 of 82”,Name: “Table 1 of 1 on page 16 of 82”,Name: “Table 1 of 1 on page 16 of 82”,Name: “Table 1 of 1 on page 16 of 82”,Name: “Table 1 of 1 on page 16 of 82”,Name: “Table 1 of 1 on page 16 of 82”,Name: “Table 1 of 1 on page 16 of 82”,Name: “Table 1 of 1 on page 16 of 82”,Name: “Table 1 of 1 on page 16 of 82”
Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
03115,LYN-DAN HEIGHTS VOL. FIRE,LYN-DAN HEIGHTS VOL. FIRE,LYN-DAN HEIGHTS VOL. FIRE,,,,,,,,,,
Count,25,23,26,26,26,9,23,20,24,25,36,31,294
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,1,0,1,2,4,4,0,3,4,1,24
03116,RUSTBURG VOL. FIRE DEPT.,RUSTBURG VOL. FIRE DEPT.,RUSTBURG VOL. FIRE DEPT.,,,,,,,,,,
Count,25,17,22,12,17,14,14,18,10,13,27,21,210
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,6,2,0,1,2,2,2,0,6,3,3,27
03117,EVINGTON VOL. FIRE DEPT.,EVINGTON VOL. FIRE DEPT.,,,,,,,,,,,
Count,25,17,19,17,15,19,18,21,15,14,23,23,226
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,1,1,6,3,2,4,1,3,2,6,1,36
03305,FROG LEVEL VOL. FIRE DEPT.,FROG LEVEL VOL. FIRE DEPT.,FROG LEVEL VOL. FIRE DEPT.,,,,,,,,,,
Count,1,13,17,13,5,9,11,25,18,12,11,0,135
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,8,7,4,4,9,5,3,5,4,5,0,55
03501,CANA VOLUNTEER FIRE,CANA VOLUNTEER FIRE,,,,,,,,,,,
Count,23,25,24,14,16,21,20,10,14,24,16,19,226
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,7,3,6,4,1,1,5,0,1,1,2,34
03502,HILLSVILLE VOL. FIRE DEPT.,HILLSVILLE VOL. FIRE DEPT.,HILLSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,27,25,38,37,22,18,18,27,17,13,14,26,282
Exposures,0,2,0,0,0,0,0,0,0,0,0,0,2
Aid Given,2,1,0,1,2,1,1,0,1,0,1,0,10
Page 16 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:25 AM
