Name: “Table 1 of 1 on page 74 of 82”,Name: “Table 1 of 1 on page 74 of 82”,Name: “Table 1 of 1 on page 74 of 82”,Name: “Table 1 of 1 on page 74 of 82”,Name: “Table 1 of 1 on page 74 of 82”,Name: “Table 1 of 1 on page 74 of 82”,Name: “Table 1 of 1 on page 74 of 82”,Name: “Table 1 of 1 on page 74 of 82”,Name: “Table 1 of 1 on page 74 of 82”,Name: “Table 1 of 1 on page 74 of 82”,Name: “Table 1 of 1 on page 74 of 82”,Name: “Table 1 of 1 on page 74 of 82”,Name: “Table 1 of 1 on page 74 of 82”,Name: “Table 1 of 1 on page 74 of 82”
Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
19900,COUNTY OF YORK,COUNTY OF YORK,,,,,,,,,,,
Count,614,595,645,659,718,659,703,646,647,692,783,632,"7,993"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,40,56,70,64,61,74,83,71,65,60,60,68,772
51000,Alexandria Fire Department,Alexandria Fire Department,,,,,,,,,,,
Count,"1,578","1,302","1,463","1,437","1,592","1,505","1,461","1,461","1,320","1,498","1,367","1,478","17,462"
Exposures,0,0,0,0,1,2,0,2,0,0,0,0,5
Aid Given,4,0,0,0,0,0,0,1,0,0,0,1,6
51500,Bedford Vol. Fire Department,Bedford Vol. Fire Department,Bedford Vol. Fire Department,,,,,,,,,,
Count,92,62,73,58,66,64,54,63,62,65,70,65,794
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,19,17,8,9,13,12,9,10,4,7,9,16,133
52000,MAIN STATION,,,,,,,,,,,,
Count,170,144,179,194,175,198,173,178,182,153,147,186,"2,079"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,19,13,6,16,17,14,20,10,8,14,17,167
53000,Buena Vista Fire Department,Buena Vista Fire Department,Buena Vista Fire Department,,,,,,,,,,
Count,19,8,15,17,18,18,17,18,17,18,16,18,199
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,20,19,13,16,15,11,18,12,21,10,17,185
54000,Charlottesville Fire Dept.,Charlottesville Fire Dept.,,,,,,,,,,,
Count,372,286,356,377,333,316,324,358,350,372,315,368,"4,127"
Exposures,0,0,2,0,6,0,0,0,2,0,0,0,10
Aid Given,0,1,0,0,0,0,1,3,1,0,0,0,6
Page 74 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:40 AM
