Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”
Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
19501,VALLEY VOL. FIRE DEPT.,VALLEY VOL. FIRE DEPT.,,,,,,,,,,,
Count,26,37,32,24,33,28,29,25,22,27,21,21,325
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
19516,Coeburn Vol. Fire Department,Coeburn Vol. Fire Department,Coeburn Vol. Fire Department,,,,,,,,,,
Count,1,0,0,0,0,0,0,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
19550,BIG STONE GAP VOL. FIRE DEPT.,BIG STONE GAP VOL. FIRE DEPT.,BIG STONE GAP VOL. FIRE DEPT.,,,,,,,,,,
Count,14,8,9,6,5,10,14,9,10,7,11,12,115
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,3,4,2,2,1,1,1,2,0,1,18
19570,POUND VOL. FIRE DEPT.,POUND VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,1,2,6,3,5,2,5,4,5,6,2,46
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
19580,SAINT PAUL VOL. FIRE DEPT.,SAINT PAUL VOL. FIRE DEPT.,SAINT PAUL VOL. FIRE DEPT.,,,,,,,,,,
Count,3,9,2,4,3,8,2,3,2,4,7,0,47
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,2,1,0,0,0,0,0,1,0,0,5
19590,WISE VOL. FIRE DEPT.,WISE VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,3,3,1,5,2,0,0,0,0,0,0,19
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 72 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:39 AM
