Name: “Table 1 of 1 on page 22 of 82”,Name: “Table 1 of 1 on page 22 of 82”,Name: “Table 1 of 1 on page 22 of 82”,Name: “Table 1 of 1 on page 22 of 82”,Name: “Table 1 of 1 on page 22 of 82”,Name: “Table 1 of 1 on page 22 of 82”,Name: “Table 1 of 1 on page 22 of 82”,Name: “Table 1 of 1 on page 22 of 82”,Name: “Table 1 of 1 on page 22 of 82”,Name: “Table 1 of 1 on page 22 of 82”,Name: “Table 1 of 1 on page 22 of 82”,Name: “Table 1 of 1 on page 22 of 82”,Name: “Table 1 of 1 on page 22 of 82”,Name: “Table 1 of 1 on page 22 of 82”
Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
05305,OLD HICKORY VOL. FIRE DEPT.,OLD HICKORY VOL. FIRE DEPT.,OLD HICKORY VOL. FIRE DEPT.,,,,,,,,,,
Count,3,5,3,2,4,2,5,1,5,8,5,3,46
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,7,2,0,2,7,1,4,5,1,1,3,39
05701,TAPPAHANNOCK-ESSEX VOL.,TAPPAHANNOCK-ESSEX VOL.,TAPPAHANNOCK-ESSEX VOL.,,,,,,,,,,
Count,32,21,20,12,19,11,23,22,13,23,33,24,253
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
05900,FAIRFAX COUNTY FIRE AND,FAIRFAX COUNTY FIRE AND,FAIRFAX COUNTY FIRE AND,,,,,,,,,,
Count,"6,871","5,867","6,268","6,073","6,224","6,581","6,451","6,616","6,349","7,000","6,315","7,053","77,668"
Exposures,17,4,3,3,1,5,0,0,0,1,0,0,34
Aid Given,305,243,248,248,304,308,336,347,373,428,407,420,"3,967"
06100,Fauquier Co. Dept of Fire/EMS,Fauquier Co. Dept of Fire/EMS,Fauquier Co. Dept of Fire/EMS,,,,,,,,,,
Count,12,23,14,15,13,9,16,8,3,0,0,0,113
Exposures,0,0,0,0,0,0,1,1,0,0,0,0,2
Aid Given,0,2,0,4,1,0,3,2,5,0,0,0,17
06101,Warrenton,Volunteer Fire Comp,Volunteer Fire Comp,,,,,,,,,,
Count,93,99,68,83,66,68,94,89,83,95,61,95,994
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,8,14,18,15,17,15,18,10,16,18,20,187
06102,Remington Fire and Rescue,Remington Fire and Rescue,,,,,,,,,,,
Count,0,0,0,36,35,29,11,42,14,0,0,0,167
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,9,4,4,0,2,2,0,0,0,21
Page 22 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:26 AM
