Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”,Name: “Table 1 of 1 on page 50 of 82”
Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
13903,STANLEY VOL. FIRE DEPT.,STANLEY VOL. FIRE DEPT.,,,,,,,,,,,
Count,39,34,39,40,28,62,31,28,53,42,31,43,470
Exposures,0,0,0,1,0,0,0,0,0,0,0,0,1
Aid Given,7,1,3,1,7,3,3,3,1,3,3,1,36
14101,ARARAT VOL. FIRE DEPT.,ARARAT VOL. FIRE DEPT.,,,,,,,,,,,
Count,11,7,11,14,5,11,8,9,17,5,4,6,108
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,1,2,2,0,2,1,0,0,0,0,11
14104,MEADOWS OF DAN VOL. FIRE,MEADOWS OF DAN VOL. FIRE,MEADOWS OF DAN VOL. FIRE,,,,,,,,,,
Count,4,0,3,3,3,2,8,2,1,4,1,3,34
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,3,2,5,0,8,1,3,1,0,3,26
14105,MOOREFIELD STORE VOL. FIRE,MOOREFIELD STORE VOL. FIRE,MOOREFIELD STORE VOL. FIRE,,,,,,,,,,
Count,1,5,0,1,4,3,3,2,0,4,2,0,25
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,1,2,1,1,1,3,0,1,0,0,1,15
14106,STUART VOL. FIRE DEPT.,STUART VOL. FIRE DEPT.,,,,,,,,,,,
Count,19,19,18,18,24,33,31,22,28,23,11,25,271
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,5,5
14107,PATRICK-HENRY VOL. FIRE DEPT.,PATRICK-HENRY VOL. FIRE DEPT.,PATRICK-HENRY VOL. FIRE DEPT.,,,,,,,,,,
Count,24,34,39,27,29,40,28,39,9,24,31,32,356
Exposures,2,0,0,0,0,0,0,0,0,0,0,0,2
Aid Given,3,1,0,2,2,1,1,0,1,3,1,3,18
Page 50 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:33 AM
