Name: “Table 1 of 1 on page 5 of 82”,Name: “Table 1 of 1 on page 5 of 82”,Name: “Table 1 of 1 on page 5 of 82”,Name: “Table 1 of 1 on page 5 of 82”,Name: “Table 1 of 1 on page 5 of 82”,Name: “Table 1 of 1 on page 5 of 82”,Name: “Table 1 of 1 on page 5 of 82”,Name: “Table 1 of 1 on page 5 of 82”,Name: “Table 1 of 1 on page 5 of 82”,Name: “Table 1 of 1 on page 5 of 82”,Name: “Table 1 of 1 on page 5 of 82”,Name: “Table 1 of 1 on page 5 of 82”,Name: “Table 1 of 1 on page 5 of 82”,Name: “Table 1 of 1 on page 5 of 82”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
00506,SHARON VOL. FIRE DEPT.,SHARON VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,5,2,5,5,6,4,7,4,0,9,10,65
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,2,3,3,0,1,2,0,2,2,4,22
00701,AMELIA CO. VOL. FIRE DEPT.,AMELIA CO. VOL. FIRE DEPT.,AMELIA CO. VOL. FIRE DEPT.,,,,,,,,,,
Count,12,20,23,7,12,9,16,14,9,24,8,13,167
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,0,3,1,1,4,5,2,3,2,2,26
00702,MANNBORO VOL. FIRE DEPT.,MANNBORO VOL. FIRE DEPT.,MANNBORO VOL. FIRE DEPT.,,,,,,,,,,
Count,16,20,5,7,1,13,7,7,14,10,5,9,114
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,8,1,2,1,2,1,2,3,1,0,22
00703,JETERSVILLE VOL. FIRE DEPT.,JETERSVILLE VOL. FIRE DEPT.,JETERSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,4,4,4,3,2,1,5,5,3,6,3,8,48
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,5,2,3,2,4,7,0,3,0,1,34
00705,PAINVILLE VOL. FIRE DEPT.,PAINVILLE VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,5,3,2,2,5,8,7,4,12,10,6,69
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,1,1,1,0,1,1,0,2,1,1,12
00901,AMHERST VOL. FIRE DEPT.,AMHERST VOL. FIRE DEPT.,,,,,,,,,,,
Count,19,9,18,16,7,12,9,12,11,13,12,21,159
Exposures,1,0,0,0,0,0,0,0,0,0,0,0,1
Aid Given,9,11,8,8,6,4,9,3,1,4,7,6,76
Page 5 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:21 AM
