Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”
Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10700,Loudoun Co. Fire & Rescue,Loudoun Co. Fire & Rescue,,,,,,,,,,,
Count,0,0,0,0,0,0,1,134,161,200,170,168,834
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,1,17,17,14,19,19,87
10701,Leesburg Vol. Fire Company,Leesburg Vol. Fire Company,,,,,,,,,,,
Count,192,130,170,159,141,175,169,142,125,119,127,130,"1,779"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,8,2,3,8,5,4,4,5,5,4,11,66
10702,PURCELLVILLE VOL. FIRE DEPT.,PURCELLVILLE VOL. FIRE DEPT.,PURCELLVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,47,49,35,34,41,29,31,30,2,31,47,376
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,7,17,8,13,4,5,6,3,2,10,13,89
10703,MIDDLEBURG VOL. FIRE DEPT.,MIDDLEBURG VOL. FIRE DEPT.,MIDDLEBURG VOL. FIRE DEPT.,,,,,,,,,,
Count,8,7,13,11,11,11,19,10,12,5,10,5,122
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,12,6,6,4,5,3,7,5,3,1,4,3,59
10704,ROUND HILL VOL. FIRE DEPT.,ROUND HILL VOL. FIRE DEPT.,ROUND HILL VOL. FIRE DEPT.,,,,,,,,,,
Count,11,7,13,2,13,25,17,9,11,10,11,9,138
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,1,2,8,1,0,1,1,1,5,6,30
10705,HAMILTON VOL. FIRE DEPT.,HAMILTON VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,0,0,0,0,0,0,2,0,0,0,0,2
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 40 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:31 AM
