Name: “Table 1 of 1 on page 77 of 82”,Name: “Table 1 of 1 on page 77 of 82”,Name: “Table 1 of 1 on page 77 of 82”,Name: “Table 1 of 1 on page 77 of 82”,Name: “Table 1 of 1 on page 77 of 82”,Name: “Table 1 of 1 on page 77 of 82”,Name: “Table 1 of 1 on page 77 of 82”,Name: “Table 1 of 1 on page 77 of 82”,Name: “Table 1 of 1 on page 77 of 82”,Name: “Table 1 of 1 on page 77 of 82”,Name: “Table 1 of 1 on page 77 of 82”,Name: “Table 1 of 1 on page 77 of 82”,Name: “Table 1 of 1 on page 77 of 82”,Name: “Table 1 of 1 on page 77 of 82”
Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
66000,Harrisonburg Fire Department,Harrisonburg Fire Department,Harrisonburg Fire Department,,,,,,,,,,
Count,371,338,353,393,314,337,315,352,333,434,355,345,"4,240"
Exposures,1,1,0,0,0,0,1,1,0,0,0,0,4
Aid Given,22,14,18,21,12,12,9,20,10,6,9,14,167
67000,Hopewell Fire Dept.,Hopewell Fire Dept.,,,,,,,,,,,
Count,259,247,244,250,209,237,238,215,210,250,236,216,"2,811"
Exposures,0,5,3,0,0,1,0,0,0,0,1,0,10
Aid Given,8,9,7,5,5,4,4,2,4,3,1,0,52
68000,Lynchburg Fire Department,Lynchburg Fire Department,,,,,,,,,,,
Count,551,462,525,484,463,520,439,487,470,501,447,488,"5,837"
Exposures,0,0,2,0,0,0,0,0,0,0,0,0,2
Aid Given,0,0,0,1,2,1,0,2,1,0,0,2,9
68301,Manassas Vol. Fire Department,Manassas Vol. Fire Department,Manassas Vol. Fire Department,,,,,,,,,,
Count,107,73,73,96,93,112,132,131,121,123,98,122,"1,281"
Exposures,0,0,0,1,0,2,0,0,0,0,0,0,3
Aid Given,79,49,54,50,53,64,70,53,43,47,36,70,668
68509,Manassas Park Fire Department,Manassas Park Fire Department,Manassas Park Fire Department,,,,,,,,,,
Count,103,76,89,81,89,86,83,83,72,82,75,74,993
Exposures,0,0,0,0,0,1,0,0,0,0,2,0,3
Aid Given,91,78,82,93,112,106,97,85,83,96,73,105,"1,101"
69000,Martinsville Fire Department,Martinsville Fire Department,Martinsville Fire Department,,,,,,,,,,
Count,223,180,247,235,263,187,223,232,219,230,232,249,"2,720"
Exposures,0,0,0,0,1,0,0,0,0,0,1,0,2
Aid Given,7,0,4,5,10,13,4,9,10,11,7,10,90
Page 77 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:41 AM
