Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”,Name: “Table 1 of 1 on page 25 of 82”
Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
06702,BURNT CHIMNEY VOL. FIRE DEPT.,BURNT CHIMNEY VOL. FIRE DEPT.,BURNT CHIMNEY VOL. FIRE DEPT.,,,,,,,,,,
Count,3,0,2,0,0,0,0,0,0,0,0,0,5
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,18,10,21,12,16,12,7,13,8,7,16,153
06703,CALLAWAY VOL. FIRE DEPT.,CALLAWAY VOL. FIRE DEPT.,CALLAWAY VOL. FIRE DEPT.,,,,,,,,,,
Count,0,5,4,6,3,3,4,2,1,1,0,3,32
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,0,1,1,2,0,1,0,0,1,8
06704,FERRUM VOL. FIRE DEPT.,FERRUM VOL. FIRE DEPT.,,,,,,,,,,,
Count,12,8,5,2,7,4,6,4,6,10,10,5,79
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,3,3,1,5,2,0,2,2,5,3,28
06705,FORK MOUNTAIN VOL. FIRE,FORK MOUNTAIN VOL. FIRE,,,,,,,,,,,
Count,6,3,5,8,2,2,3,1,2,5,4,5,46
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,2,3,2,0,1,0,1,1,4,2,18
06706,Glade Hill Fire Dept.,Glade Hill Fire Dept.,,,,,,,,,,,
Count,5,5,6,5,2,7,3,8,7,6,7,9,70
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,9,6,3,4,5,3,1,4,3,5,4,50
06707,ROCKY MOUNT FIRE,ROCKY MOUNT FIRE,,,,,,,,,,,
Count,21,17,14,18,29,26,25,16,16,24,26,20,252
Exposures,0,0,0,0,0,1,0,0,0,0,0,0,1
Aid Given,0,0,0,0,0,0,0,0,1,0,4,1,6
Page 25 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:27 AM
