Name: “Table 1 of 1 on page 81 of 82”,Name: “Table 1 of 1 on page 81 of 82”,Name: “Table 1 of 1 on page 81 of 82”,Name: “Table 1 of 1 on page 81 of 82”,Name: “Table 1 of 1 on page 81 of 82”,Name: “Table 1 of 1 on page 81 of 82”,Name: “Table 1 of 1 on page 81 of 82”,Name: “Table 1 of 1 on page 81 of 82”,Name: “Table 1 of 1 on page 81 of 82”,Name: “Table 1 of 1 on page 81 of 82”,Name: “Table 1 of 1 on page 81 of 82”,Name: “Table 1 of 1 on page 81 of 82”,Name: “Table 1 of 1 on page 81 of 82”,Name: “Table 1 of 1 on page 81 of 82”
Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
82000,Waynesboro Fire Department,Waynesboro Fire Department,Waynesboro Fire Department,,,,,,,,,,
Count,198,133,151,140,168,175,155,193,163,164,187,205,"2,032"
Exposures,0,1,1,1,1,1,0,0,0,0,0,0,5
Aid Given,10,2,5,3,0,3,1,2,3,5,8,11,53
83000,Williamsburg,Fire Department,Fire Department,,,,,,,,,,
Count,197,175,222,196,208,171,232,233,255,267,233,220,"2,609"
Exposures,0,0,0,0,0,0,2,0,0,0,0,0,2
Aid Given,29,37,35,32,44,44,54,45,40,44,40,43,487
84000,Public Safety Building,Public Safety Building,,,,,,,,,,,
Count,407,380,442,427,467,455,404,394,382,413,383,403,"4,957"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,48,38,38,38,40,45,50,22,20,27,36,20,422
92002,Metro. Washington Airports Aut,Metro. Washington Airports Aut,Metro. Washington Airports Aut,,,,,,,,,,
Count,352,299,365,381,358,392,395,449,368,412,323,430,"4,524"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,67,81,82,86,80,78,94,84,88,96,94,87,"1,017"
92005,RIA ARFF STATION,RIA ARFF STATION,,,,,,,,,,,
Count,37,50,53,30,40,32,41,46,16,12,43,33,433
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,1,0,0,1,0,0,0,1,3
92007,Shenandoah Valley Airport Fire,Shenandoah Valley Airport Fire,Shenandoah Valley Airport Fire,,,,,,,,,,
Count,0,0,3,0,0,0,0,0,0,0,0,0,3
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 81 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:42 AM
