Name: “Table 1 of 1 on page 3 of 82”,Name: “Table 1 of 1 on page 3 of 82”,Name: “Table 1 of 1 on page 3 of 82”,Name: “Table 1 of 1 on page 3 of 82”,Name: “Table 1 of 1 on page 3 of 82”,Name: “Table 1 of 1 on page 3 of 82”,Name: “Table 1 of 1 on page 3 of 82”,Name: “Table 1 of 1 on page 3 of 82”,Name: “Table 1 of 1 on page 3 of 82”,Name: “Table 1 of 1 on page 3 of 82”,Name: “Table 1 of 1 on page 3 of 82”,Name: “Table 1 of 1 on page 3 of 82”,Name: “Table 1 of 1 on page 3 of 82”,Name: “Table 1 of 1 on page 3 of 82”
Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
00107,"Parksley Vol. Fire Co., Inc.","Parksley Vol. Fire Co., Inc.",,,,,,,,,,,
Count,15,12,18,12,10,13,13,16,21,18,11,15,174
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,4,2,4,0,2,5,10,6,6,4,5,55
00110,MELFA VOL. FIRE DEPT.,MELFA VOL. FIRE DEPT.,,,,,,,,,,,
Count,6,8,9,6,6,6,11,10,6,5,7,11,91
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,2,4,3,1,5,5,1,3,5,1,1,40
00111,WACHAPREAGUE VOL. FIRE,WACHAPREAGUE VOL. FIRE,WACHAPREAGUE VOL. FIRE,,,,,,,,,,
Count,2,1,2,1,0,2,6,2,1,2,4,1,24
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,3,4,1,3,5,4,1,3,2,4,1,38
00112,PAINTER VOL. FIRE DEPT.,PAINTER VOL. FIRE DEPT.,,,,,,,,,,,
Count,10,7,8,3,5,9,10,10,10,8,9,7,96
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,4,7,1,2,5,6,3,4,5,7,3,52
00118,ONLEY VOL. FIRE DEPT.,ONLEY VOL. FIRE DEPT.,,,,,,,,,,,
Count,2,4,3,1,2,4,4,2,5,1,4,3,35
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,5,7,3,0,1,4,7,2,3,7,6,52
00121,TANGIER VOL. FIRE DEPT.,TANGIER VOL. FIRE DEPT.,,,,,,,,,,,
Count,1,1,3,6,12,2,3,10,7,9,4,5,63
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 3 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:21 AM
