Name: “Table 1 of 1 on page 51 of 82”,Name: “Table 1 of 1 on page 51 of 82”,Name: “Table 1 of 1 on page 51 of 82”,Name: “Table 1 of 1 on page 51 of 82”,Name: “Table 1 of 1 on page 51 of 82”,Name: “Table 1 of 1 on page 51 of 82”,Name: “Table 1 of 1 on page 51 of 82”,Name: “Table 1 of 1 on page 51 of 82”,Name: “Table 1 of 1 on page 51 of 82”,Name: “Table 1 of 1 on page 51 of 82”,Name: “Table 1 of 1 on page 51 of 82”,Name: “Table 1 of 1 on page 51 of 82”,Name: “Table 1 of 1 on page 51 of 82”,Name: “Table 1 of 1 on page 51 of 82”
Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14108,WOOLWINE VOL. FIRE DEPT.,WOOLWINE VOL. FIRE DEPT.,WOOLWINE VOL. FIRE DEPT.,,,,,,,,,,
Count,2,5,7,14,2,6,8,1,7,4,5,11,72
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,1,0,1,0,0,0,0,1,1,0,7
14109,FAIRYSTONE VOL. FIRE DEPT.,FAIRYSTONE VOL. FIRE DEPT.,FAIRYSTONE VOL. FIRE DEPT.,,,,,,,,,,
Count,5,3,4,5,11,11,14,11,13,10,12,5,104
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,3,1,2,0,0,0,2,1,2,12
14110,PATRICK SPRINGS FIRE DEPT.,PATRICK SPRINGS FIRE DEPT.,PATRICK SPRINGS FIRE DEPT.,,,,,,,,,,
Count,3,6,3,12,11,13,16,10,11,8,14,5,112
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,5,2,3,3,1,2,1,0,2,0,1,24
14301,RICEVILLE/JAVA,RICEVILLE/JAVA,,,,,,,,,,,
Count,1,4,13,6,7,4,1,4,7,7,2,3,59
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,1,1,0,1,0,0,0,0,4
14302,HURT Volunteer Fire Department,HURT Volunteer Fire Department,HURT Volunteer Fire Department,,,,,,,,,,
Count,12,12,15,9,15,10,13,18,9,10,21,10,154
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,1,2,1,0,0,4,2,0,2,3,3,23
14303,RENAN,,,,,,,,,,,,
Count,4,3,9,6,3,2,8,5,4,1,4,2,51
Exposures,0,0,0,0,0,0,0,0,0,0,0,2,2
Aid Given,2,0,0,0,1,0,0,0,0,0,0,4,7
Page 51 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:34 AM
