Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”,Name: “Table 1 of 1 on page 46 of 82”
Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
12103,CHRISTIANSBURG FIRE,CHRISTIANSBURG FIRE,,,,,,,,,,,
Count,85,78,64,45,0,0,0,0,0,0,50,85,407
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,0,0,0,0,0,0,0,0,1,3
12104,Elliston Volunteer Fire Depart,Elliston Volunteer Fire Depart,Elliston Volunteer Fire Depart,,,,,,,,,,
Count,19,17,30,14,10,14,18,10,16,16,9,20,193
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,14,14,13,8,7,8,12,5,6,6,13,113
12106,RINER VOL. FIRE DEPT.,RINER VOL. FIRE DEPT.,,,,,,,,,,,
Count,14,19,10,6,13,9,8,11,13,12,5,19,139
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,0,1,0,0,1,0,0,0,0,4
12501,LOVINGSTON VOL. FIRE DEPT.,LOVINGSTON VOL. FIRE DEPT.,LOVINGSTON VOL. FIRE DEPT.,,,,,,,,,,
Count,22,21,12,21,16,28,11,19,9,13,16,20,208
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,5,3,6,2,7,3,1,1,5,4,2,44
12502,PINEY RIVER VOL. FIRE DEPT.,PINEY RIVER VOL. FIRE DEPT.,PINEY RIVER VOL. FIRE DEPT.,,,,,,,,,,
Count,7,18,7,13,6,10,7,10,3,13,10,9,113
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,2,0,2,1,2,2,1,0,4,0,1,19
12503,FABER VOL. FIRE DEPT.,FABER VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,10,3,3,3,0,7,3,7,8,2,0,49
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,13,2,1,2,0,2,6,4,2,2,0,39
Page 46 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:32 AM
