Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”,Name: “Table 1 of 1 on page 55 of 82”
Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14504,FINE CREEK VOL. FIRE DEPT.,FINE CREEK VOL. FIRE DEPT.,FINE CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,41,36,43,41,26,33,32,36,26,28,39,25,406
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,3,2,1,4,2,1,5,0,1,2,3,28
14505,DEEP CREEK VOL. FIRE DEPT.,DEEP CREEK VOL. FIRE DEPT.,DEEP CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,6,7,13,16,7,9,21,11,5,11,9,18,133
Exposures,0,0,0,0,0,0,0,0,0,0,0,3,3
Aid Given,13,8,11,4,11,9,5,4,1,7,6,12,91
14701,FARMVILLE VOL. FIRE DEPT.,FARMVILLE VOL. FIRE DEPT.,FARMVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,26,25,44,29,23,23,14,15,18,16,21,13,267
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,2,11,1,4,6,6,1,2,10,4,2,54
14702,HAMPDEN-SYDNEY VOL. FIRE,HAMPDEN-SYDNEY VOL. FIRE,HAMPDEN-SYDNEY VOL. FIRE,,,,,,,,,,
Count,6,5,16,7,4,3,6,7,2,0,0,0,56
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,4,3,6,3,8,3,3,1,0,0,0,39
14703,DARLINGTON HEIGHTS VOL. F.D.,DARLINGTON HEIGHTS VOL. F.D.,DARLINGTON HEIGHTS VOL. F.D.,,,,,,,,,,
Count,4,2,2,3,0,2,0,2,2,1,2,3,23
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,1,4,0,1,2,2,0,2,0,2,18
14704,PROSPECT VOL. FIRE DEPT.,PROSPECT VOL. FIRE DEPT.,PROSPECT VOL. FIRE DEPT.,,,,,,,,,,
Count,6,14,10,3,3,10,2,5,8,5,7,7,80
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,2,1,1,0,1,2,3,4,2,2,20
Page 55 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:35 AM
