Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”,Name: “Table 1 of 1 on page 23 of 82”
Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
06103,Marshall Fire Dept,Marshall Fire Dept,,,,,,,,,,,
Count,50,39,31,31,34,29,22,37,31,0,0,0,304
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,4,2,3,4,3,6,3,2,0,0,0,31
06104,The Plains Fire and Rescue Dep,The Plains Fire and Rescue Dep,The Plains Fire and Rescue Dep,,,,,,,,,,
Count,21,13,19,18,12,19,19,17,0,0,0,0,138
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
06108,Goldvein Fire Dept,Goldvein Fire Dept,,,,,,,,,,,
Count,15,8,17,0,0,0,1,1,0,0,0,0,42
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,0,0,0,0,0,0,0,0,0,0,5
06110,New Baltimore Fire and Rescue,New Baltimore Fire and Rescue,New Baltimore Fire and Rescue,,,,,,,,,,
Count,1,3,12,15,19,17,9,14,8,16,25,22,161
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,1,0,1,2,0,0,0,0,0,5
06111,Orlean Fire and Rescue Dept,Orlean Fire and Rescue Dept,Orlean Fire and Rescue Dept,,,,,,,,,,
Count,14,9,8,8,6,5,12,5,7,0,0,0,74
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,3,0,4,2,2,0,3,3,0,0,0,20
06113,Lois Fire Dept,,,,,,,,,,,,
Count,26,20,20,31,14,15,0,0,0,0,0,0,126
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,9,0,6,4,2,0,0,0,0,0,0,29
Page 23 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:27 AM
