Name: “Table 1 of 1 on page 73 of 82”,Name: “Table 1 of 1 on page 73 of 82”,Name: “Table 1 of 1 on page 73 of 82”,Name: “Table 1 of 1 on page 73 of 82”,Name: “Table 1 of 1 on page 73 of 82”,Name: “Table 1 of 1 on page 73 of 82”,Name: “Table 1 of 1 on page 73 of 82”,Name: “Table 1 of 1 on page 73 of 82”,Name: “Table 1 of 1 on page 73 of 82”,Name: “Table 1 of 1 on page 73 of 82”,Name: “Table 1 of 1 on page 73 of 82”,Name: “Table 1 of 1 on page 73 of 82”,Name: “Table 1 of 1 on page 73 of 82”,Name: “Table 1 of 1 on page 73 of 82”
Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
19701,BARREN SPRINGS VOL. FIRE,BARREN SPRINGS VOL. FIRE,BARREN SPRINGS VOL. FIRE,,,,,,,,,,
Count,5,6,5,1,4,4,3,14,7,2,2,7,60
Exposures,1,0,0,0,0,0,0,0,0,0,0,0,1
Aid Given,0,0,0,1,0,1,0,0,1,0,0,0,3
19702,IVANHOE VOL. FIRE DEPT.,IVANHOE VOL. FIRE DEPT.,,,,,,,,,,,
Count,9,9,11,5,4,4,3,2,11,7,4,6,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,0,0,0,0,0,1,1,3
19703,MAX MEADOWS VOL. FIRE DEPT.,MAX MEADOWS VOL. FIRE DEPT.,MAX MEADOWS VOL. FIRE DEPT.,,,,,,,,,,
Count,18,13,19,8,19,21,19,13,13,9,15,16,183
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,1,0,1,0,0,0,0,0,0,4
19704,RURAL RETREAT VOL. FIRE,RURAL RETREAT VOL. FIRE,,,,,,,,,,,
Count,8,9,8,13,8,12,11,11,19,6,3,15,123
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,1,1,0,0,0,0,0,2
19705,SPEEDWELL VOL. FIRE DEPT.,SPEEDWELL VOL. FIRE DEPT.,SPEEDWELL VOL. FIRE DEPT.,,,,,,,,,,
Count,5,4,2,0,2,6,2,2,3,2,0,2,30
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,0,0,0,0,0,0,0,1,0,3
19706,WYTHEVILLE,,,,,,,,,,,,
Count,19,9,10,11,18,20,17,14,12,13,6,15,164
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,1,0,0,1
Page 73 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:40 AM
