Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”
Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
18700,Warren Co. Fire & Rescue,Warren Co. Fire & Rescue,,,,,,,,,,,
Count,58,46,42,47,47,58,45,49,41,56,76,62,627
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,24,26,21,18,36,26,18,29,16,25,26,29,294
18701,FRONT ROYAL VOL. FIRE DEPT.,FRONT ROYAL VOL. FIRE DEPT.,FRONT ROYAL VOL. FIRE DEPT.,,,,,,,,,,
Count,200,143,163,137,185,166,163,144,146,148,102,94,"1,791"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,69,70,67,32,55,49,34,33,18,21,12,5,465
18702,RIVERMONT FIRE DEPT.,RIVERMONT FIRE DEPT.,,,,,,,,,,,
Count,22,17,36,12,27,20,29,22,20,24,29,25,283
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,27,26,51,22,11,12,13,20,16,34,29,32,293
18703,SOUTH WARREN VOL. FIRE DEPT.,SOUTH WARREN VOL. FIRE DEPT.,SOUTH WARREN VOL. FIRE DEPT.,,,,,,,,,,
Count,11,28,35,18,17,24,16,19,18,32,24,33,275
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,4,0,1,0,0,0,0,1,0,0,0,7
18704,SHENANDOAH SHORES FIRE,SHENANDOAH SHORES FIRE,SHENANDOAH SHORES FIRE,,,,,,,,,,
Count,15,8,9,0,0,1,9,10,6,7,12,4,81
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,2,2,0,3,10,11,14,9,15,16,18,108
18705,FORTSMOUTH FIRE DEPT.,FORTSMOUTH FIRE DEPT.,,,,,,,,,,,
Count,29,19,24,17,19,24,13,23,17,10,21,13,229
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,20,11,23,11,23,16,11,12,8,15,14,18,182
Page 69 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:38 AM
