Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”,Name: “Table 1 of 1 on page 53 of 82”
Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14311,CHATHAM,,,,,,,,,,,,
Count,31,20,31,16,18,25,12,17,18,20,17,26,251
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,1,1,2,2,3,1,0,2,0,3,20
14312,GRETNA,,,,,,,,,,,,
Count,16,13,29,10,15,18,16,12,8,10,19,22,188
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,11,2,3,5,1,2,1,2,1,2,1,35
14313,BROSVILLE COMMUNITY,BROSVILLE COMMUNITY,,,,,,,,,,,
Count,55,53,55,45,53,43,42,29,42,52,39,42,550
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,8,3,2,3,3,2,3,2,4,2,3,37
14315,Blairs Vol. Fire Department,Blairs Vol. Fire Department,,,,,,,,,,,
Count,55,60,72,60,49,41,69,51,52,58,52,48,667
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,5,2,0,1,1,2,3,4,2,3,6,30
14316,CALLANDS,,,,,,,,,,,,
Count,4,7,9,0,0,0,0,0,0,0,0,0,20
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
14318,Cascade,,,,,,,,,,,,
Count,15,9,14,7,6,11,8,6,10,6,7,6,105
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,1,2,2,0,0,0,1,1,2,1,13
Page 53 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:34 AM
