Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”,Name: “Table 1 of 1 on page 36 of 82”
Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
08904,DYER'S STORE VOL. FIRE DEPT.,DYER'S STORE VOL. FIRE DEPT.,DYER'S STORE VOL. FIRE DEPT.,,,,,,,,,,
Count,3,7,2,3,3,0,0,0,0,0,0,0,18
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,2,3,1,0,0,0,0,0,0,0,0,12
08905,Fieldale Fire Department,Fieldale Fire Department,,,,,,,,,,,
Count,10,10,9,7,5,8,3,3,2,7,4,0,68
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,1,2,5,0,0,1,1,2,0,13
08906,HORSEPASTURE VOL. FIRE DEPT.,HORSEPASTURE VOL. FIRE DEPT.,HORSEPASTURE VOL. FIRE DEPT.,,,,,,,,,,
Count,19,9,8,4,6,8,1,3,6,12,10,9,95
Exposures,0,0,0,0,0,0,0,0,1,0,0,0,1
Aid Given,2,3,0,1,1,0,0,0,2,3,3,1,16
08908,RIDGEWAY VOL. FIRE DEPT.,RIDGEWAY VOL. FIRE DEPT.,RIDGEWAY VOL. FIRE DEPT.,,,,,,,,,,
Count,25,32,32,37,16,21,25,26,15,25,31,27,312
Exposures,0,0,0,0,0,0,0,1,0,0,0,0,1
Aid Given,8,2,3,1,3,6,2,2,4,3,1,2,37
09101,HIGHLAND CO. VOL. FIRE DEPT.,HIGHLAND CO. VOL. FIRE DEPT.,HIGHLAND CO. VOL. FIRE DEPT.,,,,,,,,,,
Count,1,6,3,3,1,4,3,3,6,5,1,3,39
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,0,0,0,0,0,0,0,0,1,3
09301,Carrollton Vol. Fire Dept.,Carrollton Vol. Fire Dept.,,,,,,,,,,,
Count,65,55,66,67,67,62,74,59,53,69,69,65,771
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,2,2,3,0,0,3,0,0,1,0,12
Page 36 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:30 AM
