Name: “Table 1 of 1 on page 78 of 82”,Name: “Table 1 of 1 on page 78 of 82”,Name: “Table 1 of 1 on page 78 of 82”,Name: “Table 1 of 1 on page 78 of 82”,Name: “Table 1 of 1 on page 78 of 82”,Name: “Table 1 of 1 on page 78 of 82”,Name: “Table 1 of 1 on page 78 of 82”,Name: “Table 1 of 1 on page 78 of 82”,Name: “Table 1 of 1 on page 78 of 82”,Name: “Table 1 of 1 on page 78 of 82”,Name: “Table 1 of 1 on page 78 of 82”,Name: “Table 1 of 1 on page 78 of 82”,Name: “Table 1 of 1 on page 78 of 82”,Name: “Table 1 of 1 on page 78 of 82”
Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78,Table: 78
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
70001,Newport News Fire Department,Newport News Fire Department,Newport News Fire Department,,,,,,,,,,
Count,"2,274","2,108","2,239","2,243","2,395","2,339","2,360","2,297","2,216","2,306","2,322","2,207","27,306"
Exposures,8,8,14,10,2,0,2,3,1,1,2,2,53
Aid Given,5,11,9,4,12,14,12,9,11,4,7,0,98
71000,Norfolk Fire-Rescue,Norfolk Fire-Rescue,,,,,,,,,,,
Count,"2,016","1,869","2,128","2,069","2,139","2,108","2,124","2,204","1,952","1,967","2,182","2,103","24,861"
Exposures,0,4,1,1,0,0,2,0,0,0,0,2,10
Aid Given,0,0,2,0,0,0,3,2,0,0,1,0,8
72000,Norton Fire Department,Norton Fire Department,,,,,,,,,,,
Count,16,10,5,14,13,11,8,14,8,18,5,20,142
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
73000,Petersburg Fire and Rescue,Petersburg Fire and Rescue,,,,,,,,,,,
Count,314,291,314,283,294,334,325,288,279,288,268,323,"3,601"
Exposures,0,0,4,0,0,0,0,0,0,1,0,0,5
Aid Given,10,9,14,8,7,6,9,4,2,2,10,4,85
73500,Poquoson Fire/Rescue,Poquoson Fire/Rescue,,,,,,,,,,,
Count,25,53,30,42,46,71,82,75,56,89,138,94,801
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,0,0,0,0,0,0,0,2,0,4
74000,Portsmouth Fire Department,Portsmouth Fire Department,,,,,,,,,,,
Count,"1,376","1,217","1,423","1,396","1,426","1,421","1,416","1,414","1,310","1,375","1,506","1,356","16,636"
Exposures,0,0,0,1,0,0,1,0,0,0,1,0,3
Aid Given,1,5,1,2,1,3,0,3,1,2,1,4,24
Page 78 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:41 AM
