Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”,Name: “Table 1 of 1 on page 17 of 82”
Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
03503,LAUREL FORK VOL. FIRE DEPT.,LAUREL FORK VOL. FIRE DEPT.,LAUREL FORK VOL. FIRE DEPT.,,,,,,,,,,
Count,4,11,3,5,5,3,5,0,2,5,0,8,51
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
Aid Given,6,1,2,3,0,0,0,0,0,0,3,1,16
03601,CHARLES CITY VOL.FIRE/EMS,CHARLES CITY VOL.FIRE/EMS,CHARLES CITY VOL.FIRE/EMS,,,,,,,,,,
Count,16,21,17,16,15,10,8,14,7,8,0,0,132
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,1,0,0,1,0,0,0,0,0,3
03701,BACON DISTRICT VOL. FIRE,BACON DISTRICT VOL. FIRE,BACON DISTRICT VOL. FIRE,,,,,,,,,,
Count,9,5,22,1,4,7,13,2,5,13,10,12,103
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,1,2,1,0,1,2,1,2,2,2,0,19
03702,CHARLOTTE CT. HOUSE VFD.,CHARLOTTE CT. HOUSE VFD.,CHARLOTTE CT. HOUSE VFD.,,,,,,,,,,
Count,3,6,8,6,0,6,3,3,14,19,16,24,108
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,3,3,1,0,4,3,1,1,0,1,21
03704,Drakes Branch Vol. Fire Dept.,Drakes Branch Vol. Fire Dept.,Drakes Branch Vol. Fire Dept.,,,,,,,,,,
Count,4,2,12,5,4,3,9,4,4,3,1,5,56
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,6,6,3,3,1,8,6,1,2,2,0,40
03707,RED HOUSE VOL. FIRE DEPT.,RED HOUSE VOL. FIRE DEPT.,RED HOUSE VOL. FIRE DEPT.,,,,,,,,,,
Count,8,2,8,1,6,7,3,2,2,1,2,4,46
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,1,0,0,0,1,0,0,2
Page 17 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:25 AM
