Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”,Name: “Table 1 of 1 on page 48 of 82”
Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
13115,CAPE CHARLES VOL. FIRE DEPT.,CAPE CHARLES VOL. FIRE DEPT.,CAPE CHARLES VOL. FIRE DEPT.,,,,,,,,,,
Count,1,0,7,3,4,2,1,1,5,1,5,1,31
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,8,6,7,6,5,11,8,6,5,6,8,83
13116,"Northampton Fire & Rescue, Inc","Northampton Fire & Rescue, Inc","Northampton Fire & Rescue, Inc",,,,,,,,,,
Count,8,5,13,11,9,10,13,12,9,9,16,2,117
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,3,4,1,3,2,5,2,2,1,3,3,35
13117,EASTVILLE VOL. FIRE CO. INC.,EASTVILLE VOL. FIRE CO. INC.,EASTVILLE VOL. FIRE CO. INC.,,,,,,,,,,
Count,2,5,5,3,11,2,12,8,5,5,8,4,70
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,9,9,11,8,14,12,6,2,5,12,9,110
13302,CALLAO VOL. FIRE DEPT.,CALLAO VOL. FIRE DEPT.,,,,,,,,,,,
Count,9,12,25,11,9,11,16,14,11,8,11,11,148
Exposures,8,12,0,0,3,0,0,0,0,0,0,0,23
Aid Given,4,10,4,3,1,2,1,3,5,2,6,6,47
13303,FAIRFIELD VOL. FIRE DEPT.,FAIRFIELD VOL. FIRE DEPT.,,,,,,,,,,,
Count,18,9,13,9,13,12,12,14,5,9,15,12,141
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,1,1,1,0,0,1,2,0,0,0,9
13504,BLACKSTONE VOL. FIRE DEPT.,BLACKSTONE VOL. FIRE DEPT.,BLACKSTONE VOL. FIRE DEPT.,,,,,,,,,,
Count,40,21,20,24,12,15,10,15,20,20,14,13,224
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,1,1,0,0,1,3,0,1,0,0,11
Page 48 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:32 AM
