Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”,Name: “Table 1 of 1 on page 2 of 11”
Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Property Use,Property Use,Property Use,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/08 - 12/31/08,1/1/08 - 12/31/08,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,"Property Use, other",,,,,,,,,,,,,,,,,
000,,"3,011",0.49%,4,4,3.25%,7,1.24%,0,0.00%,3,0.93%,"31,996,419",12.40%,"464,419",0.39%,"32,460,838",8.58%
,"Assembly, other",,,,,,,,,,,,,,,,,
100,,860,0.14%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,500,0.00%,500,0.00%,"1,000",0.00%
,Fixed use recreation,,,,,,,,,,,,,,,,,
110,"places, other",728,0.12%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"2,200",0.00%,151,0.00%,"2,351",0.00%
,Bowling alley,,,,,,,,,,,,,,,,,
111,,110,0.02%,0,0,0.00%,1,0.18%,0,0.00%,0,0.00%,"100,001",0.04%,"5,001",0.00%,"105,002",0.03%
,"Billiard center, pool hall",,,,,,,,,,,,,,,,,
112,,42,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Electronic amusement,,,,,,,,,,,,,,,,,
113,center,182,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"5,500",0.00%,"5,100",0.00%,"10,600",0.00%
,"Ice rink: indoor, outdoor",,,,,,,,,,,,,,,,,
114,,129,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"20,000",0.01%,0,0.00%,"20,000",0.01%
,Roller rink: indoor or,,,,,,,,,,,,,,,,,
115,outdoor,79,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"4,500",0.00%,0,0.00%,"4,500",0.00%
,Swimming facility:,,,,,,,,,,,,,,,,,
116,indoor or outdoor,403,0.07%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"67,800",0.03%,"10,000",0.01%,"77,800",0.02%
,Variable use,,,,,,,,,,,,,,,,,
120,"amusement, recreation",383,0.06%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"31,250",0.01%,350,0.00%,"31,600",0.01%
,places,,,,,,,,,,,,,,,,,
,"Ballroom, gymnasium",,,,,,,,,,,,,,,,,
121,,244,0.04%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"10,100",0.00%,"2,000",0.00%,"12,100",0.00%
,"Convention center,",,,,,,,,,,,,,,,,,
122,exhibition hall,314,0.05%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Stadium, arena",,,,,,,,,,,,,,,,,
123,,666,0.11%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Playground,,,,,,,,,,,,,,,,,
124,,447,0.07%,0,0,0.00%,0,0.00%,0,0.00%,1,0.31%,"29,676",0.01%,"5,709",0.00%,"35,385",0.01%
,Amusement center:,,,,,,,,,,,,,,,,,
129,indoor/outdoor,238,0.04%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"10,000",0.00%,"10,000",0.01%,"20,000",0.01%
,"Places of worship,",,,,,,,,,,,,,,,,,
130,funeral parlors,329,0.05%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,550,0.00%,200,0.00%,750,0.00%
,Page 2 of 11,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,4/7/09 9:44:16 AM,,
