Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”
Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Property Use,Property Use,Property Use,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/08 - 12/31/08,1/1/08 - 12/31/08,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Airport passenger,,,,,,,,,,,,,,,,,
171,terminal,"3,260",0.54%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"2,610",0.00%,"3,110",0.00%,"5,720",0.00%
,Bus station,,,,,,,,,,,,,,,,,
173,,280,0.05%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,500",0.00%,0,0.00%,"1,500",0.00%
,Rapid transit station,,,,,,,,,,,,,,,,,
174,,413,0.07%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"20,600",0.01%,200,0.00%,"20,800",0.01%
,"Studio/theater, other",,,,,,,,,,,,,,,,,
180,,49,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,250,000",0.48%,"70,000",0.06%,"1,320,000",0.35%
,Live performance,,,,,,,,,,,,,,,,,
181,theater,127,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,500,0.00%,0,0.00%,500,0.00%
,Auditorium or concert,,,,,,,,,,,,,,,,,
182,hall,84,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Movie theater,,,,,,,,,,,,,,,,,
183,,257,0.04%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,501",0.00%,"5,121",0.00%,"6,622",0.00%
,"Radio, television studio",,,,,,,,,,,,,,,,,
185,,18,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Film/movie production,,,,,,,,,,,,,,,,,
186,studio,5,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Educational, other",,,,,,,,,,,,,,,,,
200,,898,0.15%,0,0,0.00%,0,0.00%,0,0.00%,1,0.31%,"50,610",0.02%,25,0.00%,"50,635",0.01%
,"Schools, non-adult",,,,,,,,,,,,,,,,,
210,,"1,005",0.17%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"455,002",0.18%,"50,002",0.04%,"505,004",0.13%
,Preschool,,,,,,,,,,,,,,,,,
211,,609,0.10%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"3,500",0.00%,"7,100",0.01%,"10,600",0.00%
,"Elementary school,",,,,,,,,,,,,,,,,,
213,including kindergarten,"3,706",0.61%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"182,455",0.07%,"5,359",0.00%,"187,814",0.05%
,High school/junior high,,,,,,,,,,,,,,,,,
215,school/middle school,"4,827",0.79%,2,0,0.00%,1,0.18%,0,0.00%,0,0.00%,"151,116",0.06%,"201,234",0.17%,"352,350",0.09%
,"Adult education center,",,,,,,,,,,,,,,,,,
241,college classroom,"1,485",0.24%,0,0,0.00%,0,0.00%,0,0.00%,1,0.31%,"237,061",0.09%,"60,301",0.05%,"297,362",0.08%
,"Day care, other",,,,,,,,,,,,,,,,,
250,(conversion only),85,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,5,0.00%,0,0.00%,5,0.00%
,Page 4 of 11,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,4/7/09 9:49:10 AM,,
