Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”
Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,"Convention center,",,,,,,,,,,,,,,,,,
122,,296,0.05 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"25,026",0.01 %,"25,050",0.04 %,"50,076",0.02 %
,exhibition hall,,,,,,,,,,,,,,,,,
123,"Stadium, arena",664,0.10 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"15,000",0.01 %,10,0.00 %,"15,010",0.01 %
124,Playground,535,0.08 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"27,083",0.01 %,"18,204",0.03 %,"45,287",0.02 %
,Amusement center:,,,,,,,,,,,,,,,,,
129,,225,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"4,000",0.00 %,900,0.00 %,"4,900",0.00 %
,indoor/outdoor,,,,,,,,,,,,,,,,,
,"Places of worship,",,,,,,,,,,,,,,,,,
130,,376,0.06 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"170,500",0.09 %,"22,000",0.03 %,"192,500",0.07 %
,funeral parlors,,,,,,,,,,,,,,,,,
,"Church, mosque,",,,,,,,,,,,,,,,,,
131,"synagogue, temple,","4,289",0.67 %,1,0,0.00 %,0,0.00 %,0,0.00 %,2,0.47 %,"548,003",0.28 %,"143,004",0.22 %,"691,007",0.26 %
,chapel,,,,,,,,,,,,,,,,,
134,Funeral parlor,98,0.02 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"12,020",0.01 %,0,0.00 %,"12,020",0.00 %
140,"Clubs, other",294,0.05 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"5,450",0.00 %,"1,000",0.00 %,"6,450",0.00 %
141,Athletic/health club,"1,046",0.16 %,0,0,0.00 %,0,0.00 %,0,0.00 %,3,0.71 %,"12,800",0.01 %,"2,550",0.00 %,"15,350",0.01 %
142,Clubhouse,387,0.06 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"400,050",0.20 %,"50,050",0.08 %,"450,100",0.17 %
143,Yacht Club,22,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Page 3 of 16,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:47:37 EST 2011,Fri Mar 11 10:47:37 EST 2011,Fri Mar 11 10:47:37 EST 2011
