Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”,Name: “Table 1 of 1 on page 11 of 16”
Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,"Defense, military",,,,,,,,,,,,,,,,,
631,,640,0.10 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"5,750",0.01 %,"5,750",0.00 %
,installation,,,,,,,,,,,,,,,,,
635,Computer center,114,0.02 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"2,000,000",1.01 %,"200,000",0.31 %,"2,200,000",0.84 %
,Communications center,,,,,,,,,,,,,,,,,
639,,192,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Utility or Distribution,,,,,,,,,,,,,,,,,
640,,217,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"3,500",0.00 %,"1,000",0.00 %,"4,500",0.00 %
,"system, other",,,,,,,,,,,,,,,,,
642,Electrical distribution,206,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"18,700",0.01 %,"11,200",0.02 %,"29,900",0.01 %
,"Gas distribution, pipeline,",,,,,,,,,,,,,,,,,
644,gas distribution,93,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"5,000",0.00 %,"1,000",0.00 %,"6,000",0.00 %
,Flammable liquid,,,,,,,,,,,,,,,,,
645,"distribution, pipeline,",31,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"80,250",0.04 %,"20,000",0.03 %,"100,250",0.04 %
,flammable,,,,,,,,,,,,,,,,,
647,Water utility,161,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"100,500",0.05 %,500,0.00 %,"101,000",0.04 %
648,Sanitation utility,173,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"17,026",0.01 %,"2,000",0.00 %,"19,026",0.01 %
655,Crops or orchard,96,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"46,250",0.02 %,"2,000",0.00 %,"48,250",0.02 %
659,Livestock production,75,0.01 %,0,1,0.79 %,0,0.00 %,0,0.00 %,0,0.00 %,"297,500",0.15 %,"63,000",0.10 %,"360,500",0.14 %
,Page 11 of 16,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 11:29:13 EST 2011,Fri Mar 11 11:29:13 EST 2011,Fri Mar 11 11:29:13 EST 2011
