Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”,Name: “Table 1 of 1 on page 12 of 16”
Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,"Forest, timberland,",,,,,,,,,,,,,,,,,
669,,625,0.10 %,0,0,0.00 %,1,0.15 %,0,0.00 %,3,0.71 %,"778,556",0.39 %,"5,254",0.01 %,"783,810",0.30 %
,woodland,,,,,,,,,,,,,,,,,
679,Mine or quarry,37,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.24 %,"320,000",0.16 %,"6,000",0.01 %,"326,000",0.12 %
,"Manufacturing,",,,,,,,,,,,,,,,,,
700,,"2,738",0.43 %,0,0,0.00 %,11,1.68 %,0,0.00 %,2,0.47 %,"3,852,865",1.95 %,"1,659,106",2.55 %,"5,511,971",2.10 %
,processing,,,,,,,,,,,,,,,,,
800,"Storage, other",313,0.05 %,3,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"2,543,800",1.29 %,"1,277,400",1.96 %,"3,821,200",1.46 %
,Outside material storage,,,,,,,,,,,,,,,,,
807,,162,0.03 %,1,0,0.00 %,0,0.00 %,0,0.00 %,1,0.24 %,"756,170",0.38 %,"502,201",0.77 %,"1,258,371",0.48 %
,area,,,,,,,,,,,,,,,,,
808,Outbuilding or shed,474,0.07 %,28,0,0.00 %,5,0.76 %,0,0.00 %,5,1.18 %,"2,555,765",1.30 %,"2,767,176",4.26 %,"5,322,941",2.03 %
816,"Grain elevator, silo",10,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"7,500",0.01 %,"7,500",0.00 %
,"Livestock, poultry storage",,,,,,,,,,,,,,,,,
819,,69,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.24 %,"193,650",0.10 %,"87,300",0.13 %,"280,950",0.11 %
839,Refrigerated storage,76,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"140,000",0.07 %,10,0.00 %,"140,010",0.05 %
849,Outside storage tank,27,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"27,000",0.04 %,"27,000",0.01 %
880,"Vehicle storage, other",258,0.04 %,1,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"244,300",0.12 %,"108,800",0.17 %,"353,100",0.13 %
,Page 12 of 16,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 11:29:14 EST 2011,Fri Mar 11 11:29:14 EST 2011,Fri Mar 11 11:29:14 EST 2011
