Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”,Name: “Table 1 of 1 on page 15 of 16”
Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
960,"Street, other","15,137",2.35 %,2,4,3.15 %,12,1.83 %,0,0.00 %,3,0.71 %,"1,158,952",0.59 %,"81,828",0.13 %,"1,240,780",0.47 %
,Highway or divided,,,,,,,,,,,,,,,,,
961,,"37,607",5.85 %,4,29,22.83 %,90,13.74 %,0,0.00 %,25,5.90 %,"9,391,070",4.76 %,"1,233,626",1.90 %,"10,624,696",4.05 %
,highway,,,,,,,,,,,,,,,,,
,"Residential street, road",,,,,,,,,,,,,,,,,
962,,"27,336",4.25 %,16,6,4.72 %,43,6.56 %,0,0.00 %,11,2.59 %,"3,654,901",1.85 %,"304,818",0.47 %,"3,959,719",1.51 %
,or residential driveway,,,,,,,,,,,,,,,,,
,Street or road in,,,,,,,,,,,,,,,,,
963,,"13,839",2.15 %,0,0,0.00 %,12,1.83 %,0,0.00 %,14,3.30 %,"798,578",0.40 %,"32,990",0.05 %,"831,568",0.32 %
,commercial area,,,,,,,,,,,,,,,,,
965,Vehicle parking area,"14,096",2.19 %,68,0,0.00 %,7,1.07 %,0,0.00 %,4,0.94 %,"5,730,361",2.90 %,"387,141",0.60 %,"6,117,502",2.33 %
972,Aircraft runway,263,0.04 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
973,Aircraft taxi-way,127,0.02 %,0,0,0.00 %,1,0.15 %,0,0.00 %,1,0.24 %,"15,500",0.01 %,0,0.00 %,"15,500",0.01 %
974,Aircraft loading area,863,0.13 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"1,500",0.00 %,0,0.00 %,"1,500",0.00 %
981,Construction site,295,0.05 %,0,2,1.57 %,0,0.00 %,0,0.00 %,0,0.00 %,"837,005",0.42 %,"2,102",0.00 %,"839,107",0.32 %
982,Oil or gas field,8,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"6,000",0.00 %,"3,000",0.00 %,"9,000",0.00 %
,"Pipeline, power line or",,,,,,,,,,,,,,,,,
983,other utility right of way,485,0.08 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"86,126",0.04 %,"2,002",0.00 %,"88,128",0.03 %
,Page 15 of 16,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 11:49:06 EST 2011,Fri Mar 11 11:49:06 EST 2011,Fri Mar 11 11:49:06 EST 2011
