Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”,Name: “Table 1 of 1 on page 5 of 16”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
173,Bus station,381,0.06 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,1,0.00 %,0,0.00 %,1,0.00 %
174,Rapid transit station,416,0.06 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.24 %,101,0.00 %,1,0.00 %,102,0.00 %
180,"Studio/theater, other",65,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"1,800",0.00 %,0,0.00 %,"1,800",0.00 %
,Live performance theater,,,,,,,,,,,,,,,,,
181,,113,0.02 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,600,0.00 %,600,0.00 %,"1,200",0.00 %
,Auditorium or concert hall,,,,,,,,,,,,,,,,,
182,,74,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,1,0.00 %,1,0.00 %,2,0.00 %
183,Movie theater,297,0.05 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,150,0.00 %,0,0.00 %,150,0.00 %
185,"Radio, television studio",22,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Film/movie production,,,,,,,,,,,,,,,,,
186,,6,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,studio,,,,,,,,,,,,,,,,,
200,"Educational, other",785,0.12 %,0,0,0.00 %,0,0.00 %,0,0.00 %,2,0.47 %,"10,577",0.01 %,102,0.00 %,"10,679",0.00 %
210,"Schools, non-adult",817,0.13 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"64,155",0.03 %,"2,241",0.00 %,"66,396",0.03 %
211,Preschool,509,0.08 %,1,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"1,000",0.00 %,1,0.00 %,"1,001",0.00 %
,Page 5 of 16,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:47:39 EST 2011,Fri Mar 11 10:47:39 EST 2011,Fri Mar 11 10:47:39 EST 2011
