Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”,Name: “Table 1 of 1 on page 9 of 16”
Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
511,Convenience store,"3,124",0.49 %,2,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"254,157",0.13 %,"117,440",0.18 %,"371,597",0.14 %
,Food and beverage,,,,,,,,,,,,,,,,,
519,,"5,590",0.87 %,2,0,0.00 %,2,0.31 %,0,0.00 %,0,0.00 %,"670,240",0.34 %,"227,810",0.35 %,"898,050",0.34 %
,"sales, grocery store",,,,,,,,,,,,,,,,,
,"Textile, wearing apparel",,,,,,,,,,,,,,,,,
529,,683,0.11 %,2,0,0.00 %,0,0.00 %,0,0.00 %,1,0.24 %,"46,570",0.02 %,"26,900",0.04 %,"73,470",0.03 %
,sales,,,,,,,,,,,,,,,,,
,"Household goods, sales,",,,,,,,,,,,,,,,,,
539,,785,0.12 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"105,305",0.05 %,"87,681",0.13 %,"192,986",0.07 %
,repairs,,,,,,,,,,,,,,,,,
549,Specialty shop,"1,575",0.24 %,4,0,0.00 %,1,0.15 %,0,0.00 %,0,0.00 %,"2,651,076",1.34 %,"3,005,907",4.62 %,"5,656,983",2.16 %
,"Personal service,",,,,,,,,,,,,,,,,,
557,including barber & beauty,663,0.10 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.24 %,"833,450",0.42 %,"268,700",0.41 %,"1,102,150",0.42 %
,shops,,,,,,,,,,,,,,,,,
,"Recreational, hobby,",,,,,,,,,,,,,,,,,
559,"home repair sales, pet",445,0.07 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,925,0.00 %,410,0.00 %,"1,335",0.00 %
,store,,,,,,,,,,,,,,,,,
564,"Laundry, dry cleaning",350,0.05 %,1,0,0.00 %,3,0.46 %,0,0.00 %,0,0.00 %,"158,411",0.08 %,"401,402",0.62 %,"559,813",0.21 %
,"Professional supplies,",,,,,,,,,,,,,,,,,
569,,"1,023",0.16 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"1,246,001",0.63 %,"53,751",0.08 %,"1,299,752",0.50 %
,services,,,,,,,,,,,,,,,,,
,"Service station, gas",,,,,,,,,,,,,,,,,
571,,"1,979",0.31 %,1,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"403,010",0.20 %,"47,873",0.07 %,"450,883",0.17 %
,station,,,,,,,,,,,,,,,,,
,Motor vehicle or boat,,,,,,,,,,,,,,,,,
579,,"1,276",0.20 %,4,0,0.00 %,2,0.31 %,0,0.00 %,1,0.24 %,"2,547,251",1.29 %,"1,879,722",2.89 %,"4,426,973",1.69 %
,"sales, services, repair",,,,,,,,,,,,,,,,,
,Page 9 of 16,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 11:29:11 EST 2011,Fri Mar 11 11:29:11 EST 2011,Fri Mar 11 11:29:11 EST 2011
