Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”,Name: “Table 1 of 1 on page 6 of 16”
Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,"Elementary school,",,,,,,,,,,,,,,,,,
213,,"3,813",0.59 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"145,050",0.07 %,"18,750",0.03 %,"163,800",0.06 %
,including kindergarten,,,,,,,,,,,,,,,,,
,High school/junior high,,,,,,,,,,,,,,,,,
215,school/middle school,"5,147",0.80 %,0,0,0.00 %,3,0.46 %,0,0.00 %,0,0.00 %,"56,898",0.03 %,"113,730",0.17 %,"170,628",0.07 %
,"Adult education center,",,,,,,,,,,,,,,,,,
241,,"1,746",0.27 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.24 %,"530,449",0.27 %,"568,020",0.87 %,"1,098,469",0.42 %
,college classroom,,,,,,,,,,,,,,,,,
,"Day care, other",,,,,,,,,,,,,,,,,
250,,46,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"8,000",0.00 %,0,0.00 %,"8,000",0.00 %
,(conversion only),,,,,,,,,,,,,,,,,
,"Day care, in commercial",,,,,,,,,,,,,,,,,
254,,991,0.15 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"20,000",0.01 %,"12,250",0.02 %,"32,250",0.01 %
,property,,,,,,,,,,,,,,,,,
,"Day care, in residence,",,,,,,,,,,,,,,,,,
255,,86,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,licensed,,,,,,,,,,,,,,,,,
,"Day care in residence,",,,,,,,,,,,,,,,,,
256,,3,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,unlicensed.,,,,,,,,,,,,,,,,,
,"Health Care, Detention &",,,,,,,,,,,,,,,,,
3,,1,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Correction,,,,,,,,,,,,,,,,,
,"Health care, detention, &",,,,,,,,,,,,,,,,,
300,,"1,745",0.27 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"5,000",0.00 %,600,0.00 %,"5,600",0.00 %
,"correction, other",,,,,,,,,,,,,,,,,
,24-hour care Nursing,,,,,,,,,,,,,,,,,
311,"homes, 4 or more","28,095",4.37 %,0,0,0.00 %,1,0.15 %,0,0.00 %,2,0.47 %,"2,690,358",1.36 %,"511,785",0.79 %,"3,202,143",1.22 %
,persons,,,,,,,,,,,,,,,,,
,Mental,,,,,,,,,,,,,,,,,
321,retardation/development,"1,076",0.17 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.24 %,"65,550",0.03 %,"12,000",0.02 %,"77,550",0.03 %
,disability facility,,,,,,,,,,,,,,,,,
,Page 6 of 16,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:47:42 EST 2011,Fri Mar 11 10:47:42 EST 2011,Fri Mar 11 10:47:42 EST 2011
