Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”,Name: “Table 1 of 1 on page 7 of 16”
Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,Alcohol or substance,,,,,,,,,,,,,,,,,
322,,705,0.11 %,1,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,700,0.00 %,700,0.00 %
,abuse recovery center,,,,,,,,,,,,,,,,,
,"Asylum, mental institution",,,,,,,,,,,,,,,,,
323,,318,0.05 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"3,000",0.00 %,0,0.00 %,"3,000",0.00 %
,Hospital - medical or,,,,,,,,,,,,,,,,,
331,,"3,022",0.47 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"126,551",0.06 %,"12,806",0.02 %,"139,357",0.05 %
,psychiatric,,,,,,,,,,,,,,,,,
332,Hospices,84,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"9,000",0.00 %,0,0.00 %,"9,000",0.00 %
,"Clinics, Doctors offices,",,,,,,,,,,,,,,,,,
340,hemodialysis centers,"9,082",1.41 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.24 %,"823,301",0.42 %,"260,065",0.40 %,"1,083,366",0.41 %
,"Clinic, clinic-type",,,,,,,,,,,,,,,,,
341,,"1,111",0.17 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,infirmary,,,,,,,,,,,,,,,,,
,"Doctor, dentist or oral",,,,,,,,,,,,,,,,,
342,,"2,962",0.46 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"737,750",0.37 %,"602,050",0.93 %,"1,339,800",0.51 %
,surgeon's office,,,,,,,,,,,,,,,,,
343,Hemodialysis unit,488,0.08 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,"Jail, prison (not juvenile)",,,,,,,,,,,,,,,,,
361,,"1,606",0.25 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.24 %,"3,100",0.00 %,360,0.00 %,"3,460",0.00 %
,"Reformatory, juvenile",,,,,,,,,,,,,,,,,
363,,196,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,2,0.00 %,2,0.00 %,4,0.00 %
,detention center,,,,,,,,,,,,,,,,,
365,Police station,691,0.11 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,200,0.00 %,0,0.00 %,200,0.00 %
,Page 7 of 16,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:57:30 EST 2011,Fri Mar 11 10:57:30 EST 2011,Fri Mar 11 10:57:30 EST 2011
