Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”,Name: “Table 1 of 1 on page 8 of 11”
Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Property Use,Property Use,Property Use,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/09 - 12/31/09,1/1/09 - 12/31/09,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Steam or heat,,,,,,,,,,,,,,,,,
614,generating plant,42,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Electric generating plant,,,,,,,,,,,,,,,,,
615,,44,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"6,000",0.00%,0,0.00%,"6,000",0.00%
,Laboratory or science,,,,,,,,,,,,,,,,,
629,lababoratory,226,0.04%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"2,782,500",3.42%,"2,782,500",0.95%
,"Defense, military",,,,,,,,,,,,,,,,,
631,installation,694,0.11%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,300,0.00%,"1,102",0.00%,"1,402",0.00%
,Computer center,,,,,,,,,,,,,,,,,
635,,117,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Communications center,,,,,,,,,,,,,,,,,
639,,199,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Utility or Distribution,,,,,,,,,,,,,,,,,
640,"system, other",209,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"6,150",0.00%,"5,000",0.01%,"11,150",0.00%
,Electrical distribution,,,,,,,,,,,,,,,,,
642,,191,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"21,951",0.01%,"1,501",0.00%,"23,452",0.01%
,"Gas distribution,",,,,,,,,,,,,,,,,,
644,"pipeline, gas distribution",114,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Flammable liquid,,,,,,,,,,,,,,,,,
645,"distribution, pipeline,",23,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,flammable,,,,,,,,,,,,,,,,,
,Water utility,,,,,,,,,,,,,,,,,
647,,75,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"3,000",0.00%,0,0.00%,"3,000",0.00%
,Sanitation utility,,,,,,,,,,,,,,,,,
648,,116,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"23,570",0.01%,0,0.00%,"23,570",0.01%
,Crops or orchard,,,,,,,,,,,,,,,,,
655,,73,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"55,940",0.03%,"55,000",0.07%,"110,940",0.04%
,Livestock production,,,,,,,,,,,,,,,,,
659,,71,0.01%,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"253,750",0.12%,"75,500",0.09%,"329,250",0.11%
,"Forest, timberland,",,,,,,,,,,,,,,,,,
669,woodland,541,0.09%,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"938,213",0.44%,"6,509",0.01%,"944,722",0.32%
,Mine or quarry,,,,,,,,,,,,,,,,,
679,,22,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"342,000",0.16%,"5,550",0.01%,"347,550",0.12%
,Page 8 of 11,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,3/5/10 10:09:15 AM,3/5/10 10:09:15 AM,
