Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”,Name: “Table 1 of 1 on page 4 of 11”
Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Property Use,Property Use,Property Use,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/09 - 12/31/09,1/1/09 - 12/31/09,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Airport passenger,,,,,,,,,,,,,,,,,
171,terminal,"2,998",0.47%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,000",0.00%,0,0.00%,"1,000",0.00%
,Bus station,,,,,,,,,,,,,,,,,
173,,360,0.06%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"3,100",0.00%,0,0.00%,"3,100",0.00%
,Rapid transit station,,,,,,,,,,,,,,,,,
174,,485,0.08%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"10,301",0.00%,"10,001",0.01%,"20,302",0.01%
,"Studio/theater, other",,,,,,,,,,,,,,,,,
180,,60,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Live performance,,,,,,,,,,,,,,,,,
181,theater,86,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Auditorium or concert,,,,,,,,,,,,,,,,,
182,hall,78,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Movie theater,,,,,,,,,,,,,,,,,
183,,310,0.05%,0,0,0.00%,0,0.00%,0,0.00%,5,1.52%,"1,100",0.00%,"17,700",0.02%,"18,800",0.01%
,"Radio, television studio",,,,,,,,,,,,,,,,,
185,,5,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Film/movie production,,,,,,,,,,,,,,,,,
186,studio,15,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Educational, other",,,,,,,,,,,,,,,,,
200,,952,0.15%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"5,060",0.00%,50,0.00%,"5,110",0.00%
,"Schools, non-adult",,,,,,,,,,,,,,,,,
210,,"1,037",0.16%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"3,010",0.00%,50,0.00%,"3,060",0.00%
,Preschool,,,,,,,,,,,,,,,,,
211,,519,0.08%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"5,000",0.00%,0,0.00%,"5,000",0.00%
,"Elementary school,",,,,,,,,,,,,,,,,,
213,including kindergarten,"3,647",0.58%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"123,196",0.06%,"31,911",0.04%,"155,107",0.05%
,High school/junior high,,,,,,,,,,,,,,,,,
215,school/middle school,"4,878",0.77%,0,0,0.00%,8,1.48%,0,0.00%,0,0.00%,"1,101,975",0.52%,"527,053",0.65%,"1,629,028",0.55%
,"Adult education center,",,,,,,,,,,,,,,,,,
241,college classroom,"1,504",0.24%,0,0,0.00%,0,0.00%,0,0.00%,2,0.61%,"46,537",0.02%,"1,012",0.00%,"47,549",0.02%
,"Day care, other",,,,,,,,,,,,,,,,,
250,(conversion only),63,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Page 4 of 11,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,3/5/10 8:49:15 AM,,
