Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”,Name: “Table 1 of 1 on page 6 of 11”
Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Property Use,Property Use,Property Use,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/09 - 12/31/09,1/1/09 - 12/31/09,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Police station,,,,,,,,,,,,,,,,,
365,,738,0.12%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Residential,,,,,,,,,,,,,,,,,
4,,2,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Residential, other",,,,,,,,,,,,,,,,,
400,,"11,024",1.74%,4,5,4.85%,2,0.37%,0,0.00%,4,1.22%,"4,454,643",2.09%,"1,963,389",2.42%,"6,418,032",2.18%
,1 or 2 family dwelling,,,,,,,,,,,,,,,,,
419,,"235,165",37.15%,146,53,51.46%,216,39.93%,1,100.00%,128,39.02%,"102,569,629",48.19%,"31,609,365",38.90%,"134,178,994",45.63%
,Multifamily dwellings,,,,,,,,,,,,,,,,,
429,,"75,369",11.91%,53,5,4.85%,98,18.11%,0,0.00%,25,7.62%,"31,668,283",14.88%,"7,608,782",9.36%,"39,277,065",13.36%
,Boarding/rooming,,,,,,,,,,,,,,,,,
439,"house, residential hotels","2,631",0.42%,1,0,0.00%,3,0.55%,0,0.00%,1,0.30%,"40,567",0.02%,"20,516",0.03%,"61,083",0.02%
,"Hotel/motel, commercial",,,,,,,,,,,,,,,,,
449,,"8,166",1.29%,2,0,0.00%,4,0.74%,0,0.00%,3,0.91%,"344,886",0.16%,"195,060",0.24%,"539,946",0.18%
,Residential board and,,,,,,,,,,,,,,,,,
459,care,"4,041",0.64%,0,0,0.00%,0,0.00%,0,0.00%,1,0.30%,"8,030",0.00%,"6,969",0.01%,"14,999",0.01%
,Dormitory type,,,,,,,,,,,,,,,,,
460,"residence, other","2,725",0.43%,0,0,0.00%,2,0.37%,0,0.00%,0,0.00%,"64,246",0.03%,"11,957",0.01%,"76,203",0.03%
,"Sorority house, fraternity",,,,,,,,,,,,,,,,,
462,house,140,0.02%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"3,525",0.00%,"2,750",0.00%,"6,275",0.00%
,"Barracks, dormitory",,,,,,,,,,,,,,,,,
464,,577,0.09%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"76,050",0.04%,"5,150",0.01%,"81,200",0.03%
,"Mercantile, Business",,,,,,,,,,,,,,,,,
5,,5,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Mercantile, business,",,,,,,,,,,,,,,,,,
500,other,"4,384",0.69%,3,0,0.00%,1,0.18%,0,0.00%,1,0.30%,"1,403,004",0.66%,"355,282",0.44%,"1,758,286",0.60%
,Convenience store,,,,,,,,,,,,,,,,,
511,,"3,156",0.50%,3,0,0.00%,0,0.00%,0,0.00%,2,0.61%,"284,412",0.13%,"143,689",0.18%,"428,101",0.15%
,Food and beverage,,,,,,,,,,,,,,,,,
519,"sales, grocery store","5,733",0.91%,9,0,0.00%,7,1.29%,0,0.00%,2,0.61%,"4,514,349",2.12%,"2,849,202",3.51%,"7,363,551",2.50%
,"Textile, wearing apparel",,,,,,,,,,,,,,,,,
529,sales,755,0.12%,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"70,688",0.03%,"80,001",0.10%,"150,689",0.05%
,Page 6 of 11,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,3/5/10 9:04:23 AM,3/5/10 9:04:23 AM,
